StartTime,EndTime,HolepunchTime
0 days 14:18:57.822210416,14:18:58.075504903,253.294487
0 days 14:21:08.008325408,14:21:08.263752091,255.426683
0 days 14:23:22.752774023,14:23:23.006650147,253.876124
0 days 14:25:31.869432292,14:25:32.123239777,253.807485
0 days 14:27:43.859302927,14:27:44.115062685,255.759758
0 days 14:29:54.322254898,14:29:54.575338031,253.083133
0 days 14:32:06.086892816,14:32:06.340739627,253.846811
0 days 14:34:18.198150654,14:34:18.451788071,253.637417
0 days 14:36:29.871931449,14:36:30.126299154,254.367705
0 days 14:38:41.027254535,14:38:41.281840923,254.586388
0 days 14:40:52.975501797,14:40:53.229732652,254.230855
0 days 14:43:04.334779354,14:43:04.590723624,255.94427
0 days 14:45:16.696868758,14:45:16.951030876,254.162118
0 days 14:47:28.210859206,14:47:28.467081003,256.221797
0 days 14:49:39.148906685,14:49:39.403033929,254.127244
0 days 14:51:51.642740982,14:51:51.896665099,253.924117
0 days 14:54:03.222287382,14:54:03.479143205,256.855823
0 days 14:56:14.702950749,14:56:14.958079992,255.129243
0 days 14:58:26.408550241,14:58:26.663778299,255.228058
0 days 15:00:37.297191278,15:00:37.55611364,258.922362
0 days 15:02:49.806172973,15:02:50.061348105,255.175132
0 days 15:05:01.348636294,15:05:01.602730937,254.094643
0 days 15:07:13.110150407,15:07:13.365680548,255.530141
0 days 15:09:24.767112515,15:09:25.023683358,256.570843
0 days 15:11:35.206848559,15:11:35.510831791,303.983232
0 days 15:13:48.016377709,15:13:48.271199331,254.821622
0 days 15:15:59.648662983,15:15:59.901608367,252.945384
0 days 15:18:11.173010981,15:18:11.429179377,256.168396
0 days 15:20:22.672549808,15:20:22.928785405,256.235597
0 days 15:22:34.636615752,15:22:34.903019426,266.403674
0 days 15:24:45.477788535,15:24:45.730342911,252.554376
0 days 15:26:57.700865077,15:26:57.956360266,255.495189
0 days 15:29:09.092894305,15:29:09.346909326,254.015021
0 days 15:31:21.014502396,15:31:21.2752758,260.773404
0 days 15:33:32.702127970,15:33:32.954748913,252.620943
0 days 15:35:44.371628171,15:35:44.627030892,255.402721
0 days 15:37:55.550321238,15:37:55.803350888,253.02965
0 days 15:40:08.153455809,15:40:09.413466395,1260.010586
0 days 15:42:19.075621846,15:42:19.33006929,254.447444
0 days 15:44:30.353523846,15:44:30.607172742,253.648896
0 days 15:46:42.652676951,15:46:42.90642335,253.746399
0 days 15:48:54.216812497,15:48:55.488863038,1272.050541
0 days 15:51:06.734656366,15:51:06.989536573,254.880207
0 days 15:53:18.352133590,15:53:18.606044703,253.911113
0 days 15:55:29.218175663,15:55:29.47286613,254.690467
0 days 15:57:40.292243323,15:57:40.547450167,255.206844
0 days 15:59:51.769912086,15:59:52.024030175,254.118089
0 days 16:02:03.815825541,16:02:04.071981015,256.155474
0 days 16:04:15.390252887,16:04:15.648951979,258.699092
0 days 16:06:26.618523441,16:06:26.874222726,255.699285
0 days 16:08:38.719698271,16:08:38.975836303,256.138032
0 days 16:10:50.324988422,16:10:50.581820501,256.832079
0 days 16:13:01.865675743,16:13:02.121068429,255.392686
0 days 16:15:13.089908273,16:15:13.345544058,255.635785
0 days 16:17:25.152909816,16:17:25.411289302,258.379486
0 days 16:19:36.771428940,16:19:37.02549852,254.06958
0 days 16:21:48.422663578,16:21:48.676344317,253.680739
0 days 16:24:00.219393071,16:24:00.475387322,255.994251
0 days 16:26:12.655288871,16:26:12.908590569,253.301698
0 days 16:28:23.022914288,16:28:23.278047007,255.132719
0 days 16:30:35.271382246,16:30:35.524754061,253.371815
0 days 16:32:46.327265874,16:32:46.581610042,254.344168
0 days 16:34:58.317519476,16:34:58.572141543,254.622067
0 days 16:37:09.584663626,16:37:09.838118982,253.455356
0 days 16:39:20.671857789,16:39:20.925555123,253.697334
0 days 16:41:33.176602388,16:41:33.430903809,254.301421
0 days 16:43:44.847798344,16:43:45.104004526,256.206182
0 days 16:45:56.451157547,16:45:56.705368931,254.211384
0 days 16:48:08.027022276,16:48:08.283047969,256.025693
0 days 16:50:19.497200033,16:50:19.750484879,253.284846
0 days 16:52:31.285085235,16:52:31.539281882,254.196647
0 days 16:54:43.028473528,16:54:43.282070698,253.59717
0 days 16:56:54.873416751,16:56:55.126452516,253.035765
0 days 16:59:07.552726168,16:59:07.806160166,253.433998
0 days 17:01:18.018415982,17:01:18.274973245,256.557263
0 days 17:03:29.474576179,17:03:29.726925336,252.349157
0 days 17:05:41.050544640,17:05:41.305287932,254.743292
0 days 17:07:52.771678786,17:07:53.027546965,255.868179
0 days 17:10:03.763452401,17:10:04.067197082,303.744681
0 days 17:12:15.895450326,17:12:16.151241655,255.791329
0 days 17:14:27.738060793,17:14:27.996153037,258.092244
0 days 17:16:38.887750671,17:16:39.142365218,254.614547
0 days 17:18:50.924039914,17:18:51.180215707,256.175793
0 days 17:21:02.456210869,17:21:02.709966435,253.755566
0 days 17:23:13.037221838,17:23:13.293834265,256.612427
0 days 17:25:25.341619663,17:25:25.596024156,254.404493
0 days 17:27:37.077869002,17:27:37.332924934,255.055932
0 days 17:29:48.614984161,17:29:49.838801961,1223.8178
0 days 17:32:00.169389602,17:32:00.422050856,252.661254
0 days 17:34:12.207664576,17:34:12.464129053,256.464477
0 days 17:36:23.799854776,17:36:24.05305551,253.200734
0 days 17:38:35.172027045,17:38:35.426387376,254.360331
0 days 17:40:47.177771521,17:40:47.432127034,254.355513
0 days 17:42:58.538641321,17:42:58.79228363,253.642309
0 days 17:45:10.545518188,17:45:10.799260716,253.742528
0 days 17:47:22.310047895,17:47:22.569005222,258.957327
0 days 17:49:33.985123388,17:49:34.238542634,253.419246
0 days 17:51:45.814130422,17:51:46.072076514,257.946092
0 days 17:53:57.230268727,17:53:57.483826174,253.557447
0 days 17:56:08.814534422,17:56:09.069269504,254.735082
