StartTime,EndTime,HolepunchTime
0 days 16:06:37.932447071,16:06:37.985851055,53.403984
0 days 16:08:49.840732413,16:08:49.896769575,56.037162
0 days 16:11:01.653239431,16:11:01.708580816,55.341385
0 days 16:13:13.521433202,16:13:13.576866142,55.43294
0 days 16:15:25.622642522,16:15:25.677112255,54.469733
0 days 16:17:37.551842692,16:17:37.606178127,54.335435
0 days 16:19:48.179662007,16:19:49.232988293,1053.326286
0 days 16:22:00.457203875,16:22:00.512093347,54.889472
0 days 16:24:12.150989026,16:24:12.206148853,55.159827
0 days 16:26:24.031586649,16:26:24.086913653,55.327004
0 days 16:28:35.995585056,16:28:36.047755244,52.170188
0 days 16:30:47.218121375,16:30:48.271295545,1053.17417
0 days 16:32:58.485550670,16:32:58.53946263,53.91196
0 days 16:35:11.009648292,16:35:11.064062626,54.414334
0 days 16:37:22.049007927,16:37:22.103488493,54.480566
0 days 16:39:33.901719157,16:39:33.956128909,54.409752
0 days 16:41:46.161181902,16:41:46.216485893,55.303991
0 days 16:43:57.313876430,16:43:57.368535513,54.659083
0 days 16:46:08.970373617,16:46:09.024847596,54.473979
0 days 16:48:20.546121076,16:48:20.600318838,54.197762
0 days 16:50:32.606647577,16:50:32.661423377,54.7758
0 days 16:52:44.194121909,16:52:44.247679288,53.557379
0 days 16:54:55.889465471,16:54:55.943128129,53.662658
0 days 16:57:07.113315867,16:57:07.167571182,54.255315
0 days 16:59:18.900421468,16:59:18.957948745,57.527277
0 days 17:01:30.523142989,17:01:30.576574062,53.431073
0 days 17:03:42.364200165,17:03:42.41907407,54.873905
0 days 17:05:53.758925380,17:05:53.816092346,57.166966
0 days 17:08:05.500291058,17:08:05.554525203,54.234145
0 days 17:10:16.826854399,17:10:16.882133063,55.278664
0 days 17:12:28.620989013,17:12:28.676136426,55.147413
0 days 17:14:40.847546486,17:14:40.918717824,71.171338
0 days 17:16:52.519166659,17:16:52.587111623,67.944964
0 days 17:19:04.282301749,17:19:04.338205195,55.903446
0 days 17:21:15.839399836,17:21:15.896893706,57.49387
0 days 17:23:27.305427856,17:23:27.360897738,55.469882
0 days 17:25:39.235411917,17:25:39.287422639,52.010722
0 days 17:27:50.695024583,17:27:50.75006158,55.036997
0 days 17:30:02.444599145,17:30:02.498957997,54.358852
0 days 17:32:14.054651415,17:32:14.109089073,54.437658
0 days 17:34:25.276848674,17:34:25.331192646,54.343972
0 days 17:36:36.962853501,17:36:37.01782727,54.973769
0 days 17:38:48.852858970,17:38:48.906679626,53.820656
0 days 17:41:00.708466846,17:41:00.762595702,54.128856
0 days 17:43:12.127725650,17:43:12.181928612,54.202962
0 days 17:45:24.438615944,17:45:24.495540167,56.924223
0 days 17:47:36.062959547,17:47:36.117393862,54.434315
0 days 17:49:47.376615595,17:49:47.430574542,53.958947
0 days 17:51:59.197379523,17:51:59.25253333,55.153807
0 days 17:54:10.466468138,17:54:10.521500539,55.032401
0 days 17:56:22.524115047,17:56:22.578218479,54.103432
0 days 17:58:34.294353608,17:58:34.349567124,55.213516
0 days 18:00:46.112747447,18:00:46.178816186,66.068739
0 days 18:02:57.869491858,18:02:57.922827023,53.335165
0 days 18:05:09.381390664,18:05:09.435197333,53.806669
0 days 18:07:21.177226044,18:07:21.232641719,55.415675
0 days 18:09:33.645627910,18:09:33.69823905,52.61114
0 days 18:11:45.053562266,18:11:45.108181783,54.619517
0 days 18:13:56.590190216,18:13:56.647334115,57.143899
0 days 18:16:07.774326703,18:16:07.829230257,54.903554
