StartTime,EndTime,HolepunchTime
0 days 01:52:04.265981113,01:52:04.319085168,53.104055
0 days 01:54:15.773419350,01:54:15.827896586,54.477236
0 days 01:56:28.278670525,01:56:28.326222796,47.552271
0 days 01:58:38.736646903,01:58:38.785322571,48.675668
0 days 02:00:51.467039619,02:00:51.515131789,48.09217
0 days 02:03:03.593703216,02:03:03.641888905,48.185689
0 days 02:05:14.724313668,02:05:14.783393925,59.080257
0 days 02:07:25.883955159,02:07:25.936412448,52.457289
0 days 02:09:37.834422234,02:09:37.88254611,48.123876
0 days 02:11:49.989348410,02:11:50.036327801,46.979391
0 days 02:14:01.475514330,02:14:01.546297142,70.782812
0 days 02:16:12.624725577,02:16:12.795561592,170.836015
0 days 02:18:24.421482826,02:18:24.468698168,47.215342
0 days 02:20:36.552256712,02:20:36.611830821,59.574109
0 days 02:22:47.756423409,02:22:47.809402455,52.979046
0 days 02:25:00.105916214,02:25:00.154083101,48.166887
0 days 02:27:11.270853503,02:27:11.317187629,46.334126
0 days 02:29:23.400727616,02:29:23.450972081,50.244465
0 days 02:31:34.173714653,02:31:34.221682329,47.967676
0 days 02:33:47.164964847,02:33:47.217978637,53.01379
0 days 02:35:57.943153007,02:35:57.992127277,48.97427
0 days 02:38:09.750786346,02:38:09.815707428,64.921082
0 days 02:40:21.229274593,02:40:21.293076651,63.802058
0 days 02:42:33.128963364,02:42:33.201843672,72.880308
0 days 02:44:44.860528473,02:44:44.910886763,50.35829
0 days 02:46:56.211975130,02:46:56.311412161,99.437031
0 days 02:49:07.257228484,02:49:07.319986059,62.757575
0 days 02:51:19.027310721,02:51:19.078980723,51.670002
0 days 02:53:31.322771227,02:53:31.371025953,48.254726
0 days 02:55:42.858908172,02:55:42.909453133,50.544961
0 days 02:57:54.553169013,02:57:54.60624808,53.079067
0 days 03:00:06.510441984,03:00:06.568414303,57.972319
0 days 03:02:18.307572424,03:02:18.58473524,277.162816
0 days 03:04:29.246006963,03:04:29.29272971,46.722747
0 days 03:06:41.221934380,03:06:41.283939116,62.004736
0 days 03:08:52.710376133,03:08:52.763611595,53.235462
0 days 03:11:05.589326942,03:11:05.640175513,50.848571
0 days 03:13:15.793422920,03:13:15.85445679,61.03387
0 days 03:15:28.760300784,03:15:28.815511313,55.210529
0 days 03:17:39.439038699,03:17:39.496826271,57.787572
0 days 03:19:51.410302793,03:19:51.471631855,61.329062
0 days 03:22:04.647404940,03:22:04.70066246,53.25752
0 days 03:24:14.333540272,03:24:14.400369263,66.828991
0 days 03:26:26.918108121,03:26:26.975270074,57.161953
0 days 03:28:38.177554133,03:28:38.22798193,50.427797
0 days 03:30:49.546969156,03:30:49.610239791,63.270635
0 days 03:33:01.733525354,03:33:01.788092208,54.566854
0 days 03:35:13.718633957,03:35:13.782898517,64.26456
0 days 03:37:26.344849893,03:37:26.398314919,53.465026
0 days 03:39:36.371420480,03:39:36.440893757,69.473277
0 days 03:41:48.111881570,03:41:48.178118908,66.237338
0 days 03:44:00.051369091,03:44:00.122716512,71.347421
0 days 03:46:13.084036642,03:46:13.134086019,50.049377
0 days 03:48:25.297959695,03:48:25.363123173,65.163478
0 days 03:50:37.080142699,03:50:37.133609712,53.467013
0 days 03:52:49.542932890,03:52:49.598781484,55.848594
0 days 03:55:01.883339959,03:55:01.933181431,49.841472
0 days 03:57:12.850317596,03:57:12.907405035,57.087439
0 days 03:59:24.597371093,03:59:24.666283561,68.912468
0 days 04:01:36.799209245,04:01:36.848628384,49.419139
0 days 04:03:49.096939094,04:03:49.152151477,55.212383
0 days 04:06:01.339200314,04:06:01.39960469,60.404376
0 days 04:08:12.811107139,04:08:12.879101279,67.99414
0 days 04:10:24.927134335,04:10:24.981452775,54.31844
0 days 04:12:37.079407078,04:12:37.134699869,55.292791
0 days 04:14:49.154016225,04:14:49.218127536,64.111311
0 days 04:17:00.064625767,04:17:00.118390287,53.76452
0 days 04:19:12.474685296,04:19:12.526899714,52.214418
0 days 04:21:23.832705721,04:21:23.883893737,51.188016
0 days 04:23:36.416068138,04:23:36.476856092,60.787954
0 days 04:25:48.247456368,04:25:48.403319736,155.863368
0 days 04:28:00.224327406,04:28:00.275691597,51.364191
0 days 04:30:12.659751998,04:30:12.722314895,62.562897
0 days 04:32:23.744657394,04:32:23.793452887,48.795493
0 days 04:34:35.563374034,04:34:35.610642364,47.26833
0 days 04:36:47.782878773,04:36:47.832487568,49.608795
0 days 04:39:00.112924668,04:39:00.164959094,52.034426
0 days 04:41:11.575995445,04:41:11.634877979,58.882534
0 days 04:43:27.701988355,04:43:27.773541045,71.55269
0 days 04:45:34.206039420,04:45:34.262051656,56.012236
0 days 04:47:45.332208897,04:47:45.402928513,70.719616
0 days 04:49:58.827143560,04:49:58.880105263,52.961703
0 days 04:52:09.652886848,04:52:09.760043237,107.156389
0 days 04:54:20.690481026,04:54:20.740724821,50.243795
0 days 04:56:34.441206375,04:56:34.489042544,47.836169
0 days 04:58:44.411731512,04:58:44.461188665,49.457153
0 days 05:00:59.781126523,05:00:59.834055489,52.928966
0 days 05:03:09.143251079,05:03:09.200218808,56.967729
0 days 05:05:20.451709371,05:05:20.522580468,70.871097
0 days 05:07:31.868694509,05:07:31.925383372,56.688863
0 days 05:09:43.642600514,05:09:43.69177661,49.176096
0 days 05:11:54.781228064,05:11:54.843807655,62.579591
0 days 05:14:07.116163649,05:14:07.165357294,49.193645
0 days 05:16:17.877278066,05:16:17.925398469,48.120403
0 days 05:18:29.969657443,05:18:30.019785171,50.127728
0 days 05:20:41.914822081,05:20:41.97407644,59.254359
0 days 05:22:53.954666757,05:22:54.00230191,47.635153
0 days 05:25:04.835961055,05:25:04.884451087,48.490032
0 days 05:27:16.603562241,05:27:16.661575556,58.013315
0 days 05:29:27.814761975,05:29:27.881378347,66.616372
