StartTime,EndTime,HolepunchTime
0 days 14:02:05.705075273,14:02:06.122973127,417.897854
0 days 14:04:18.097011573,14:04:18.50882902,411.817447
0 days 14:06:29.371372462,14:06:29.779716625,408.344163
0 days 14:08:41.620199780,14:08:42.032070253,411.870473
0 days 14:10:53.311068036,14:10:53.721367953,410.299917
0 days 14:13:06.233904962,14:13:06.65307138,419.166418
0 days 14:15:17.345388571,14:15:17.761718401,416.32983
0 days 14:17:29.338498956,14:17:29.759974116,421.47516
0 days 14:19:42.854378553,14:19:43.479957188,625.578635
0 days 14:21:53.569768503,14:21:53.976972069,407.203566
0 days 14:24:04.075040855,14:24:04.484718142,409.677287
0 days 14:26:17.290332236,14:26:17.698198723,407.866487
0 days 14:28:28.900268161,14:28:29.318163229,417.895068
0 days 14:30:40.191635717,14:30:40.600447499,408.811782
0 days 14:32:51.431978873,14:32:51.839236186,407.257313
0 days 14:35:02.979228606,14:35:03.388852057,409.623451
0 days 14:37:18.744507211,14:37:19.357034935,612.527724
0 days 14:39:29.034644818,14:39:29.44354476,408.899942
0 days 14:41:39.190120404,14:41:39.601619137,411.498733
0 days 14:43:50.323716918,14:43:50.739000429,415.283511
0 days 14:46:03.076038874,14:46:03.485693949,409.655075
0 days 14:48:16.415777117,14:48:16.83242589,416.648773
0 days 14:50:26.374313509,14:50:27.404767747,1030.454238
0 days 14:52:38.222236846,14:52:38.639958945,417.722099
0 days 14:54:49.930674511,14:54:50.338343268,407.668757
0 days 14:57:01.481863616,14:57:02.522950832,1041.087216
0 days 14:59:13.045690629,14:59:13.454788748,409.098119
0 days 15:01:23.946736794,15:01:24.35454217,407.805376
0 days 15:03:36.763856924,15:03:37.203739872,439.882948
0 days 15:05:47.684908714,15:05:48.098047727,413.139013
0 days 15:07:59.765315239,15:08:00.172230853,406.915614
0 days 15:10:10.782966914,15:10:11.194383791,411.416877
0 days 15:12:23.059624309,15:12:23.475317241,415.692932
0 days 15:14:34.069682157,15:14:34.476948595,407.266438
0 days 15:16:45.414235593,15:16:45.828561179,414.325586
0 days 15:18:57.742008208,15:18:58.756608745,1014.600537
0 days 15:21:09.257894237,15:21:09.668697736,410.803499
0 days 15:23:20.361577437,15:23:20.777134246,415.556809
0 days 15:25:32.226649742,15:25:33.256761087,1030.111345
0 days 15:27:44.484292099,15:27:44.896529878,412.237779
