StartTime,EndTime,HolepunchTime
0 days 10:15:10.644288327,10:15:10.901993875,257.705548
0 days 10:17:21.997041669,10:17:22.271306762,274.265093
0 days 10:19:33.691432492,10:19:33.954073673,262.641181
0 days 10:21:45.368333315,10:21:45.622676133,254.342818
0 days 10:23:57.796679529,10:23:58.069385263,272.705734
0 days 10:26:10.156808894,10:26:10.425569157,268.760263
0 days 10:28:21.864815434,10:28:22.120311778,255.496344
0 days 10:30:33.049840782,10:30:33.313517295,263.676513
0 days 10:32:46.060172411,10:32:46.32144537,261.272959
0 days 10:34:57.742170335,10:34:58.000208121,258.037786
0 days 10:37:09.615898476,10:37:09.870706818,254.808342
0 days 10:39:21.109504381,10:39:21.368157463,258.653082
0 days 10:41:32.875179414,10:41:33.130353361,255.173947
0 days 10:43:44.389658867,10:43:44.642244899,252.586032
0 days 10:45:56.338759652,10:45:56.594205816,255.446164
0 days 10:48:07.997570768,10:48:08.253094338,255.52357
0 days 10:50:19.024012733,10:50:19.277682118,253.669385
0 days 10:52:31.614320636,10:52:31.867868327,253.547691
0 days 10:54:43.065752840,10:54:43.321911499,256.158659
0 days 10:56:54.650843789,10:56:54.904399919,253.55613
0 days 10:59:05.771586631,10:59:06.02793245,256.345819
0 days 11:01:18.096309629,11:01:18.348961259,252.65163
0 days 11:03:29.465585357,11:03:29.718824503,253.239146
0 days 11:05:41.409587131,11:05:41.662936552,253.349421
0 days 11:07:53.231955817,11:07:53.485989081,254.033264
0 days 11:10:04.602633648,11:10:04.858145949,255.512301
0 days 11:12:16.322034680,11:12:16.57633994,254.30526
0 days 11:14:28.316720851,11:14:28.571721008,255.000157
0 days 11:16:39.745048314,11:16:39.999990546,254.942232
0 days 11:18:52.073548357,11:18:52.328320386,254.772029
0 days 11:21:03.558784302,11:21:03.812874699,254.090397
0 days 11:23:15.625848552,11:23:15.879553019,253.704467
0 days 11:25:27.093097990,11:25:27.34852865,255.43066
0 days 11:27:38.974441314,11:27:39.229487732,255.046418
0 days 11:29:51.101943710,11:29:51.369648459,267.704749
0 days 11:32:01.814366795,11:32:02.070390385,256.02359
0 days 11:34:14.122482786,11:34:14.377992761,255.509975
0 days 11:36:25.771252748,11:36:26.026002082,254.749334
0 days 11:38:37.413908338,11:38:37.666659952,252.751614
0 days 11:40:49.607840471,11:40:49.862201164,254.360693
0 days 11:43:01.113573318,11:43:01.368893415,255.320097
0 days 11:45:12.921824777,11:45:13.174383977,252.5592
0 days 11:47:24.202739245,11:47:24.457835684,255.096439
0 days 11:49:36.669508356,11:49:36.929905821,260.397465
0 days 11:51:49.017717117,11:51:49.273998159,256.281042
0 days 11:53:59.792235322,11:54:00.046276043,254.040721
0 days 11:56:11.920439664,11:56:12.174679235,254.239571
0 days 11:58:23.068558973,11:58:23.32226568,253.706707
0 days 12:00:35.141377573,12:00:35.395887521,254.509948
0 days 12:02:47.473330118,12:02:47.733054385,259.724267
0 days 12:04:59.311712393,12:04:59.566543103,254.83071
0 days 12:07:10.966183765,12:07:11.221050079,254.866314
0 days 12:09:22.558967590,12:09:22.811208147,252.240557
0 days 12:11:34.479395685,12:11:34.733413908,254.018223
0 days 12:13:46.285026032,12:13:46.542917969,257.891937
0 days 12:16:00.022733045,12:16:00.280731512,257.998467
0 days 12:18:09.344184081,12:18:09.598292589,254.108508
0 days 12:20:21.174442828,12:20:21.43005401,255.611182
0 days 12:22:33.256086824,12:22:33.510311196,254.224372
0 days 12:24:44.248320283,12:24:44.503450361,255.130078
0 days 12:26:56.312288412,12:26:56.566943911,254.655499
0 days 12:29:08.224302486,12:29:08.479114472,254.811986
0 days 12:31:19.672577688,12:31:19.928958658,256.38097
0 days 12:33:32.081677960,12:33:32.33880952,257.13156
0 days 12:35:43.476566852,12:35:43.730208175,253.641323
0 days 12:37:55.600303703,12:37:55.855327988,255.024285
0 days 12:40:06.686666580,12:40:06.944346064,257.679484
0 days 12:42:18.260788570,12:42:18.516677983,255.889413
0 days 12:44:30.699353022,12:44:30.954052346,254.699324
0 days 12:46:42.443046746,12:46:42.69901689,255.970144
0 days 12:48:54.013027882,12:48:54.266579719,253.551837
0 days 12:51:06.462742182,12:51:06.716398289,253.656107
0 days 12:53:18.045625891,12:53:18.314213134,268.587243
0 days 12:55:29.588495145,12:55:29.842971899,254.476754
0 days 12:57:42.299212710,12:57:42.55235259,253.13988
0 days 12:59:53.379184110,12:59:53.633719208,254.535098
0 days 13:02:05.030687609,13:02:05.285966483,255.278874
0 days 13:04:16.919552405,13:04:17.174018509,254.466104
0 days 13:06:27.741396492,13:06:27.996801024,255.404532
0 days 13:08:40.236604299,13:08:40.490038262,253.433963
0 days 13:10:51.409653301,13:10:51.665726276,256.072975
0 days 13:13:03.774292185,13:13:04.032674409,258.382224
0 days 13:15:16.000239948,13:15:16.259175975,258.936027
0 days 13:17:27.092133685,13:17:27.347681219,255.547534
0 days 13:19:39.344864444,13:19:39.59812533,253.260886
0 days 13:21:50.348403092,13:21:50.602280708,253.877616
0 days 13:24:02.431844720,13:24:02.685765682,253.920962
0 days 13:26:14.200650883,13:26:14.455376786,254.725903
0 days 13:28:26.036104499,13:28:26.289781083,253.676584
0 days 13:30:38.200154476,13:30:38.458643822,258.489346
0 days 13:32:50.518330014,13:32:50.776823097,258.493083
0 days 13:35:02.216875981,13:35:02.471852001,254.97602
0 days 13:37:15.377880138,13:37:15.633856672,255.976534
0 days 13:39:26.401579749,13:39:26.659012522,257.432773
0 days 13:41:39.008848005,13:41:39.263815135,254.96713
0 days 13:43:51.187642550,13:43:51.442539948,254.897398
0 days 13:46:03.534162672,13:46:03.78829026,254.127588
0 days 13:48:14.822768319,13:48:15.081391777,258.623458
0 days 13:50:25.919097077,13:50:26.176754961,257.657884
0 days 13:52:38.591474452,13:52:38.846553805,255.079353
