StartTime,EndTime,HolepunchTime
0 days 17:05:41.276350317,17:05:41.323723859,47.373542
0 days 17:07:52.849463542,17:07:52.897653381,48.189839
0 days 17:10:04.276417409,17:10:04.329436297,53.018888
0 days 17:12:16.016413162,17:12:16.074712849,58.299687
0 days 17:14:27.587809571,17:14:27.640231618,52.422047
0 days 17:16:39.730101823,17:16:39.778590811,48.488988
0 days 17:18:51.695547220,17:18:51.743089312,47.542092
0 days 17:21:03.212738625,17:21:03.261030541,48.291916
0 days 17:23:14.779099890,17:23:14.827325945,48.226055
0 days 17:25:25.894047821,17:25:25.944009992,49.962171
0 days 17:27:37.592170081,17:27:37.643737756,51.567675
0 days 17:29:49.018677868,17:29:49.082085039,63.407171
0 days 17:32:01.240265645,17:32:01.294227386,53.961741
0 days 17:34:12.177265373,17:34:12.231934691,54.669318
0 days 17:36:24.431199680,17:36:24.490065556,58.865876
0 days 17:38:35.900022872,17:38:35.954871172,54.8483
0 days 17:40:47.586319195,17:40:47.65210101,65.781815
0 days 17:42:59.552189284,17:42:59.610072523,57.883239
0 days 17:45:11.208149798,17:45:11.25700704,48.857242
0 days 17:47:23.340654110,17:47:23.597670099,257.015989
0 days 17:49:34.602351065,17:49:34.65011718,47.766115
0 days 17:51:46.123233132,17:51:46.175468842,52.23571
0 days 17:53:58.381582999,17:53:58.429594935,48.011936
0 days 17:56:09.624470436,17:56:09.677695292,53.224856
0 days 17:58:22.995519948,17:58:23.043751385,48.231437
0 days 18:00:33.175529475,18:00:33.24196066,66.431185
0 days 18:02:44.749907922,18:02:44.797308501,47.400579
0 days 18:04:55.643087424,18:04:55.692602192,49.514768
0 days 18:07:08.048539039,18:07:08.104588547,56.049508
0 days 18:09:19.501978190,18:09:19.557155079,55.176889
0 days 18:11:31.591789983,18:11:31.63838687,46.596887
0 days 18:13:43.086511621,18:13:43.154199688,67.688067
0 days 18:15:54.664287671,18:15:54.719383816,55.096145
