Container,StartTime,EndTime
quic-go-dockerhalf-clientA-1,12:07:42.784236636,00:00:00
quic-go-dockerhalf-clientB-1,12:07:44.399185996,12:07:44.405568341
quic-go-dockerhalf-clientB-1,12:09:54.70079388,00:00:00
quic-go-dockerhalf-clientA-1,12:09:53.039939913,12:09:54.709773738
quic-go-dockerhalf-clientA-1,12:12:04.757253849,12:12:06.753738369
quic-go-dockerhalf-clientB-1,12:12:06.539199187,00:00:00
quic-go-dockerhalf-clientB-1,12:14:19.458128415,12:14:19.496557731
quic-go-dockerhalf-clientA-1,12:14:16.287158176,00:00:00
quic-go-dockerhalf-clientA-1,12:16:28.263444141,00:00:00
quic-go-dockerhalf-clientB-1,12:16:30.30114494,12:16:30.309955571
quic-go-dockerhalf-clientA-1,12:18:40.389730251,12:18:42.483404804
quic-go-dockerhalf-clientB-1,12:18:42.478668068,00:00:00
quic-go-dockerhalf-clientA-1,12:20:52.376728979,00:00:00
quic-go-dockerhalf-clientB-1,12:20:53.794739932,12:20:53.803376582
quic-go-dockerhalf-clientA-1,12:23:04.009947523,00:00:00
quic-go-dockerhalf-clientB-1,12:23:06.039374094,12:23:06.04430504
quic-go-dockerhalf-clientA-1,12:25:17.653134865,12:25:19.827495308
quic-go-dockerhalf-clientB-1,12:25:19.821784548,00:00:00
quic-go-dockerhalf-clientB-1,12:27:29.740127176,12:27:29.746995104
quic-go-dockerhalf-clientA-1,12:27:28.717248556,00:00:00
quic-go-dockerhalf-clientB-1,12:29:42.637477682,12:29:42.699037522
quic-go-dockerhalf-clientA-1,12:29:40.770385681,00:00:00
quic-go-dockerhalf-clientA-1,12:31:51.942393493,12:31:53.811668859
quic-go-dockerhalf-clientB-1,12:31:53.806477052,00:00:00
quic-go-dockerhalf-clientB-1,12:34:11.448052903,00:00:00
quic-go-dockerhalf-clientA-1,12:34:07.424762344,12:34:11.456178404
quic-go-dockerhalf-clientB-1,12:36:18.502504686,12:36:18.509746788
quic-go-dockerhalf-clientA-1,12:36:16.17879417,00:00:00
