Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,14:18:55.785891392,14:18:58.075504903
go-tcp-dockerfinish-clientB-1,14:18:57.822210416,14:18:58.075497498
go-tcp-dockerfinish-clientB-1,14:21:08.008325408,14:21:08.263752091
go-tcp-dockerfinish-clientA-1,14:21:06.187847417,14:21:08.213124502
go-tcp-dockerfinish-clientA-1,14:23:20.111224519,14:23:23.006138612
go-tcp-dockerfinish-clientB-1,14:23:22.752774023,14:23:23.006650147
go-tcp-dockerfinish-clientB-1,14:25:31.869432292,14:25:32.123239777
go-tcp-dockerfinish-clientA-1,14:25:29.906830329,14:25:32.123207104
go-tcp-dockerfinish-clientA-1,14:27:41.746758119,14:27:44.115062685
go-tcp-dockerfinish-clientB-1,14:27:43.859302927,14:27:44.065009176
go-tcp-dockerfinish-clientB-1,14:29:54.322254898,14:29:54.575338028
go-tcp-dockerfinish-clientA-1,14:29:52.57493956,14:29:54.575338031
go-tcp-dockerfinish-clientB-1,14:32:06.086892816,14:32:06.340739627
go-tcp-dockerfinish-clientA-1,14:32:04.346507279,14:32:06.340739463
go-tcp-dockerfinish-clientA-1,14:34:17.330805104,14:34:18.451787694
go-tcp-dockerfinish-clientB-1,14:34:18.198150654,14:34:18.451788071
go-tcp-dockerfinish-clientB-1,14:36:29.871931449,14:36:30.126200736
go-tcp-dockerfinish-clientA-1,14:36:28.081604587,14:36:30.126299154
go-tcp-dockerfinish-clientA-1,14:38:39.36625698,14:38:41.281827322
go-tcp-dockerfinish-clientB-1,14:38:41.027254535,14:38:41.281840923
go-tcp-dockerfinish-clientA-1,14:40:51.289485616,14:40:53.229386784
go-tcp-dockerfinish-clientB-1,14:40:52.975501797,14:40:53.229732652
go-tcp-dockerfinish-clientA-1,14:43:03.080524214,14:43:04.590723624
go-tcp-dockerfinish-clientB-1,14:43:04.334779354,14:43:04.540050608
go-tcp-dockerfinish-clientB-1,14:45:16.696868758,14:45:16.950975109
go-tcp-dockerfinish-clientA-1,14:45:14.823011269,14:45:16.951030876
go-tcp-dockerfinish-clientA-1,14:47:26.463264839,14:47:28.416552465
go-tcp-dockerfinish-clientB-1,14:47:28.210859206,14:47:28.467081003
go-tcp-dockerfinish-clientA-1,14:49:37.674681493,14:49:39.403033929
go-tcp-dockerfinish-clientB-1,14:49:39.148906685,14:49:39.352496553
go-tcp-dockerfinish-clientB-1,14:51:51.642740982,14:51:51.896471607
go-tcp-dockerfinish-clientA-1,14:51:49.830791577,14:51:51.896665099
go-tcp-dockerfinish-clientA-1,14:54:01.536384688,14:54:03.429340037
go-tcp-dockerfinish-clientB-1,14:54:03.222287382,14:54:03.479143205
go-tcp-dockerfinish-clientA-1,14:56:12.963170347,14:56:14.957931079
go-tcp-dockerfinish-clientB-1,14:56:14.702950749,14:56:14.958079992
go-tcp-dockerfinish-clientB-1,14:58:26.408550241,14:58:26.613376123
