Container,StartTime,EndTime
go-tcp-dockerfinish-clientB-1,10:07:35.07143811,10:07:35.323804597
go-tcp-dockerfinish-clientA-1,10:07:32.833617098,10:07:35.323798748
go-tcp-dockerfinish-clientA-1,10:09:44.097181221,10:09:46.42012393
go-tcp-dockerfinish-clientB-1,10:09:46.162069522,10:09:46.368140567
go-tcp-dockerfinish-clientB-1,10:11:57.853242414,10:11:58.059203344
go-tcp-dockerfinish-clientA-1,10:11:55.819893012,10:11:58.110087632
go-tcp-dockerfinish-clientA-1,10:14:09.039227659,10:14:11.628772825
go-tcp-dockerfinish-clientB-1,10:14:11.406286913,10:14:11.679834334
go-tcp-dockerfinish-clientB-1,10:16:23.605155694,10:16:23.808131477
go-tcp-dockerfinish-clientA-1,10:16:21.457409832,10:16:23.858715531
go-tcp-dockerfinish-clientA-1,10:18:33.731005442,10:18:35.355653056
go-tcp-dockerfinish-clientB-1,10:18:35.149071389,10:18:35.405961231
go-tcp-dockerfinish-clientA-1,10:20:46.120723024,10:20:48.683370184
go-tcp-dockerfinish-clientB-1,10:20:48.430335487,10:20:48.68337387
go-tcp-dockerfinish-clientA-1,10:22:58.041095088,10:23:00.944318511
go-tcp-dockerfinish-clientB-1,10:23:00.691382304,10:23:00.944407763
go-tcp-dockerfinish-clientB-1,10:25:12.386968229,10:25:12.593398556
go-tcp-dockerfinish-clientA-1,10:25:10.478236531,10:25:12.646943201
go-tcp-dockerfinish-clientB-1,10:27:24.373747978,10:27:24.577394706
go-tcp-dockerfinish-clientA-1,10:27:22.353683227,10:27:24.628004016
go-tcp-dockerfinish-clientB-1,10:29:37.324588663,10:29:37.53036197
go-tcp-dockerfinish-clientA-1,10:29:35.027198222,10:29:37.581094679
go-tcp-dockerfinish-clientA-1,10:31:46.968830327,10:31:48.821169317
go-tcp-dockerfinish-clientB-1,10:31:48.564063612,10:31:48.821154292
go-tcp-dockerfinish-clientB-1,10:34:04.812922919,10:34:05.016235818
go-tcp-dockerfinish-clientA-1,10:34:01.91146989,10:34:05.066805515
go-tcp-dockerfinish-clientB-1,10:36:12.87108156,10:36:13.074089631
go-tcp-dockerfinish-clientA-1,10:36:11.258224709,10:36:13.136503737
go-tcp-dockerfinish-clientA-1,10:38:23.92070989,10:38:26.282752577
go-tcp-dockerfinish-clientB-1,10:38:26.076404464,10:38:26.333390504
go-tcp-dockerfinish-clientA-1,10:40:35.850793052,10:40:38.884311871
go-tcp-dockerfinish-clientB-1,10:40:37.62522583,10:40:38.884311809
go-tcp-dockerfinish-clientB-1,10:42:50.113261124,10:42:50.329889614
go-tcp-dockerfinish-clientA-1,10:42:47.961955729,10:42:50.380457721
go-tcp-dockerfinish-clientB-1,10:45:03.565421452,10:45:03.821611174
go-tcp-dockerfinish-clientA-1,10:45:01.074334211,10:45:03.822695065
go-tcp-dockerfinish-clientA-1,10:47:13.014213353,10:47:14.966095351
go-tcp-dockerfinish-clientB-1,10:47:14.698935046,10:47:14.914977686
go-tcp-dockerfinish-clientA-1,10:49:25.529169806,10:49:27.939431734
go-tcp-dockerfinish-clientB-1,10:49:27.681279664,10:49:27.887873399
go-tcp-dockerfinish-clientB-1,10:51:39.435033615,10:51:40.706219655
go-tcp-dockerfinish-clientA-1,10:51:37.28640326,10:51:40.655685919
go-tcp-dockerfinish-clientB-1,10:53:51.708674376,10:53:51.965421879
go-tcp-dockerfinish-clientA-1,10:53:49.624012394,10:53:51.965382014
go-tcp-dockerfinish-clientB-1,10:56:03.69749172,10:56:03.950566934
go-tcp-dockerfinish-clientA-1,10:56:01.582270168,10:56:03.950630749
go-tcp-dockerfinish-clientB-1,10:58:16.614073737,10:58:16.87697842
go-tcp-dockerfinish-clientA-1,10:58:14.431477579,10:58:16.821179217
go-tcp-dockerfinish-clientA-1,11:00:26.472704215,11:00:29.013737953
go-tcp-dockerfinish-clientB-1,11:00:28.73938908,11:00:28.963088713
go-tcp-dockerfinish-clientA-1,11:02:38.780015084,11:02:40.95223389
go-tcp-dockerfinish-clientB-1,11:02:40.748735034,11:02:41.022475514
go-tcp-dockerfinish-clientA-1,11:04:50.522158055,11:04:52.486091942
go-tcp-dockerfinish-clientB-1,11:04:52.231858263,11:04:52.486288356
go-tcp-dockerfinish-clientB-1,11:07:05.446036658,11:07:05.705649683
go-tcp-dockerfinish-clientA-1,11:07:03.207172031,11:07:05.704038216
go-tcp-dockerfinish-clientB-1,11:09:17.855371724,11:09:18.110959418
go-tcp-dockerfinish-clientA-1,11:09:15.451296651,11:09:18.109416156
go-tcp-dockerfinish-clientB-1,11:11:28.477774911,11:11:28.732149818
go-tcp-dockerfinish-clientA-1,11:11:26.737416223,11:11:28.732152411
go-tcp-dockerfinish-clientA-1,11:13:38.210355559,11:13:41.409172751
go-tcp-dockerfinish-clientB-1,11:13:40.134767491,11:13:41.409172809
go-tcp-dockerfinish-clientB-1,11:15:51.656182821,11:15:51.911352526
go-tcp-dockerfinish-clientA-1,11:15:49.754291538,11:15:51.911352522
go-tcp-dockerfinish-clientB-1,11:18:03.924886484,11:18:04.182415277
go-tcp-dockerfinish-clientA-1,11:18:02.138322926,11:18:04.182440801
go-tcp-dockerfinish-clientA-1,11:20:14.274578184,11:20:16.507477202
go-tcp-dockerfinish-clientB-1,11:20:16.253460941,11:20:16.507447874
go-tcp-dockerfinish-clientA-1,11:22:26.614332437,11:22:28.623149776
go-tcp-dockerfinish-clientB-1,11:22:28.361801527,11:22:28.572630298
go-tcp-dockerfinish-clientA-1,11:24:37.812077089,11:24:39.97950593
go-tcp-dockerfinish-clientB-1,11:24:39.72710845,11:24:39.979573523
go-tcp-dockerfinish-clientB-1,11:26:51.539205504,11:26:51.794030365
go-tcp-dockerfinish-clientA-1,11:26:50.048627417,11:26:51.794044458
go-tcp-dockerfinish-clientA-1,11:29:01.549573497,11:29:03.52528922
go-tcp-dockerfinish-clientB-1,11:29:03.271140489,11:29:03.525166812
go-tcp-dockerfinish-clientB-1,11:31:15.212718364,11:31:15.468290467
go-tcp-dockerfinish-clientA-1,11:31:13.565443178,11:31:15.468192705
go-tcp-dockerfinish-clientA-1,11:33:27.380086786,11:33:29.629896434
go-tcp-dockerfinish-clientB-1,11:33:29.374767406,11:33:29.629747279
go-tcp-dockerfinish-clientA-1,11:35:36.833079422,11:35:38.956595052
go-tcp-dockerfinish-clientB-1,11:35:38.702641053,11:35:38.956853384
go-tcp-dockerfinish-clientB-1,11:37:51.534867477,11:37:51.790128638
go-tcp-dockerfinish-clientA-1,11:37:48.669189972,11:37:51.739812404
go-tcp-dockerfinish-clientB-1,11:40:02.287547465,11:40:02.543689148
go-tcp-dockerfinish-clientA-1,11:40:00.548376533,11:40:02.543639234
go-tcp-dockerfinish-clientA-1,11:42:12.474017054,11:42:14.442010139
go-tcp-dockerfinish-clientB-1,11:42:14.186112993,11:42:14.442008332
go-tcp-dockerfinish-clientA-1,11:44:24.459261025,11:44:26.730255079
go-tcp-dockerfinish-clientB-1,11:44:26.475937444,11:44:26.679742958
go-tcp-dockerfinish-clientA-1,11:46:36.233369852,11:46:38.289631601
go-tcp-dockerfinish-clientB-1,11:46:38.077721479,11:46:38.340861114
go-tcp-dockerfinish-clientB-1,11:48:49.784590056,11:48:50.306204125
go-tcp-dockerfinish-clientA-1,11:48:47.806006109,11:48:50.356314796
go-tcp-dockerfinish-clientB-1,11:51:01.562250065,11:51:01.767490686
go-tcp-dockerfinish-clientA-1,11:50:59.593483103,11:51:01.817885845
go-tcp-dockerfinish-clientB-1,11:53:13.318747727,11:53:13.522897448
go-tcp-dockerfinish-clientA-1,11:53:11.387225075,11:53:13.573482311
go-tcp-dockerfinish-clientB-1,11:55:24.717222485,11:55:25.303738173
go-tcp-dockerfinish-clientA-1,11:55:22.857406392,11:55:25.253397149
go-tcp-dockerfinish-clientA-1,11:57:35.240336709,11:57:37.516140766
go-tcp-dockerfinish-clientB-1,11:57:37.25655806,11:57:37.515853871
go-tcp-dockerfinish-clientA-1,11:59:46.645963288,11:59:48.672434768
go-tcp-dockerfinish-clientB-1,11:59:48.41767693,11:59:48.621673344
go-tcp-dockerfinish-clientB-1,12:02:01.12741064,12:02:01.389457249
go-tcp-dockerfinish-clientA-1,12:01:58.47503209,12:02:01.390589533
go-tcp-dockerfinish-clientB-1,12:04:11.676556991,12:04:11.881243968
go-tcp-dockerfinish-clientA-1,12:04:09.933362628,12:04:11.931273253
go-tcp-dockerfinish-clientB-1,12:06:24.078797846,12:06:24.339368699
go-tcp-dockerfinish-clientA-1,12:06:22.396973672,12:06:24.339729691
go-tcp-dockerfinish-clientB-1,12:08:35.332441105,12:08:35.552464007
go-tcp-dockerfinish-clientA-1,12:08:33.400927524,12:08:35.603141245
go-tcp-dockerfinish-clientB-1,12:10:47.214221524,12:10:47.418499826
go-tcp-dockerfinish-clientA-1,12:10:45.424520546,12:10:47.469276835
go-tcp-dockerfinish-clientA-1,12:12:57.710715721,12:12:59.836908115
go-tcp-dockerfinish-clientB-1,12:12:59.579778864,12:12:59.785783698
go-tcp-dockerfinish-clientA-1,12:15:09.262396687,12:15:10.928372117
go-tcp-dockerfinish-clientB-1,12:15:10.673507886,12:15:10.877878479
go-tcp-dockerfinish-clientB-1,12:17:22.68480563,12:17:22.888533245
go-tcp-dockerfinish-clientA-1,12:17:20.890209915,12:17:22.93902791
go-tcp-dockerfinish-clientB-1,12:19:34.748775026,12:19:35.00330748
go-tcp-dockerfinish-clientA-1,12:19:32.887248633,12:19:35.002982682
go-tcp-dockerfinish-clientA-1,12:21:45.366614723,12:21:47.46181275
go-tcp-dockerfinish-clientB-1,12:21:47.258065528,12:21:47.511981149
go-tcp-dockerfinish-clientB-1,12:23:58.526141684,12:23:58.73023156
go-tcp-dockerfinish-clientA-1,12:23:56.722985,12:23:58.780515319
go-tcp-dockerfinish-clientB-1,12:26:09.87052048,12:26:10.125961022
go-tcp-dockerfinish-clientA-1,12:26:08.493370732,12:26:10.074564708
go-tcp-dockerfinish-clientA-1,12:28:20.453096984,12:28:22.174268838
go-tcp-dockerfinish-clientB-1,12:28:21.919007657,12:28:22.124056935
go-tcp-dockerfinish-clientB-1,12:30:34.078574824,12:30:34.334651567
go-tcp-dockerfinish-clientA-1,12:30:32.126706864,12:30:34.33460406
go-tcp-dockerfinish-clientA-1,12:32:43.551125893,12:32:45.632989616
go-tcp-dockerfinish-clientB-1,12:32:45.376380038,12:32:45.582584184
go-tcp-dockerfinish-clientA-1,12:34:56.92168005,12:34:58.04119912
go-tcp-dockerfinish-clientB-1,12:34:57.788804137,12:34:58.041200092
go-tcp-dockerfinish-clientB-1,12:37:10.021034411,12:37:10.274437385
go-tcp-dockerfinish-clientA-1,12:37:08.206818901,12:37:10.274498688
go-tcp-dockerfinish-clientB-1,12:39:21.596254933,12:39:21.85062166
go-tcp-dockerfinish-clientA-1,12:39:19.6687947,12:39:21.800056507
go-tcp-dockerfinish-clientA-1,12:41:30.994703655,12:41:33.117506356
go-tcp-dockerfinish-clientB-1,12:41:32.914447994,12:41:33.168642448
go-tcp-dockerfinish-clientB-1,12:43:45.026128316,12:43:45.236241102
go-tcp-dockerfinish-clientA-1,12:43:43.309997577,12:43:45.286451388
go-tcp-dockerfinish-clientB-1,12:45:56.552505496,12:45:56.754212625
go-tcp-dockerfinish-clientA-1,12:45:54.436817378,12:45:56.804874934
go-tcp-dockerfinish-clientB-1,12:48:07.925256746,12:48:08.128210354
go-tcp-dockerfinish-clientA-1,12:48:06.541460099,12:48:08.178585817
go-tcp-dockerfinish-clientB-1,12:50:20.618532825,12:50:20.873399178
go-tcp-dockerfinish-clientA-1,12:50:18.680043751,12:50:20.82312131
go-tcp-dockerfinish-clientA-1,12:52:30.232605562,12:52:32.354087145
go-tcp-dockerfinish-clientB-1,12:52:32.096086727,12:52:32.303116976
go-tcp-dockerfinish-clientA-1,12:54:41.720705257,12:54:43.821285316
go-tcp-dockerfinish-clientB-1,12:54:43.567044442,12:54:43.771238634
go-tcp-dockerfinish-clientB-1,12:56:56.959178955,12:56:57.212977447
go-tcp-dockerfinish-clientA-1,12:56:55.04118342,12:56:57.162424355
go-tcp-dockerfinish-clientA-1,12:59:05.477690307,12:59:07.489402323
go-tcp-dockerfinish-clientB-1,12:59:07.282899157,12:59:07.540145358
go-tcp-dockerfinish-clientB-1,13:01:19.006507453,13:01:19.26373896
go-tcp-dockerfinish-clientA-1,13:01:17.088496818,13:01:19.263748828
go-tcp-dockerfinish-clientA-1,13:03:29.549600278,13:03:32.049675519
go-tcp-dockerfinish-clientB-1,13:03:31.796293321,13:03:32.049636007
go-tcp-dockerfinish-clientB-1,13:05:42.751701878,13:05:42.955377209
go-tcp-dockerfinish-clientA-1,13:05:40.872241695,13:05:43.006959116
go-tcp-dockerfinish-clientB-1,13:07:53.928573294,13:07:54.183119701
go-tcp-dockerfinish-clientA-1,13:07:52.142526245,13:07:54.18295788
go-tcp-dockerfinish-clientA-1,13:10:05.173397715,13:10:07.919990778
go-tcp-dockerfinish-clientB-1,13:10:07.664975535,13:10:07.920584712
go-tcp-dockerfinish-clientA-1,13:12:16.200079702,13:12:17.92045287
go-tcp-dockerfinish-clientB-1,13:12:17.666603241,13:12:17.920395328
go-tcp-dockerfinish-clientB-1,13:14:29.903893467,13:14:30.159924927
go-tcp-dockerfinish-clientA-1,13:14:27.956196611,13:14:30.109088364
go-tcp-dockerfinish-clientA-1,13:16:39.240207942,13:16:41.331103687
go-tcp-dockerfinish-clientB-1,13:16:41.076937639,13:16:41.280702244
go-tcp-dockerfinish-clientB-1,13:18:53.438828426,13:18:53.694562156
go-tcp-dockerfinish-clientA-1,13:18:51.662925267,13:18:53.694683952
go-tcp-dockerfinish-clientA-1,13:21:03.455058245,13:21:05.666509324
go-tcp-dockerfinish-clientB-1,13:21:05.413679193,13:21:05.666377394
go-tcp-dockerfinish-clientB-1,13:23:17.077011073,13:23:17.281125577
go-tcp-dockerfinish-clientA-1,13:23:15.314180203,13:23:17.33213918
go-tcp-dockerfinish-clientA-1,13:25:26.438839228,13:25:28.592150646
go-tcp-dockerfinish-clientB-1,13:25:28.335896952,13:25:28.593163119
go-tcp-dockerfinish-clientA-1,13:27:38.781082468,13:27:40.860417435
go-tcp-dockerfinish-clientB-1,13:27:40.656751419,13:27:40.910759719
go-tcp-dockerfinish-clientA-1,13:29:51.218177249,13:29:53.83485679
go-tcp-dockerfinish-clientB-1,13:29:53.580479422,13:29:53.834856697
