Container,StartTime,EndTime
quic-go-dockerhalf-clientB-1,10:07:42.760399106,00:00:00
quic-go-dockerhalf-clientA-1,10:07:41.091474772,10:07:42.975620573
quic-go-dockerhalf-clientA-1,10:09:52.352171167,10:09:54.431002525
quic-go-dockerhalf-clientB-1,10:09:54.216296673,00:00:00
quic-go-dockerhalf-clientB-1,10:12:11.26056801,00:00:00
quic-go-dockerhalf-clientA-1,10:12:09.144614273,10:12:11.47981743
quic-go-dockerhalf-clientB-1,10:14:20.256137905,10:14:20.475769282
quic-go-dockerhalf-clientA-1,10:14:17.867200111,00:00:00
quic-go-dockerhalf-clientB-1,10:16:33.520942691,00:00:00
quic-go-dockerhalf-clientA-1,10:16:31.057605292,10:16:33.753116793
quic-go-dockerhalf-clientB-1,10:18:46.000239843,10:18:47.101448673
quic-go-dockerhalf-clientA-1,10:18:45.017266298,10:18:47.094829621
quic-go-dockerhalf-clientB-1,10:20:57.496421931,00:00:00
quic-go-dockerhalf-clientA-1,10:20:55.259757385,10:20:57.754401078
quic-go-dockerhalf-clientB-1,10:23:12.914737686,00:00:00
quic-go-dockerhalf-clientA-1,10:23:09.383285223,10:23:13.123372681
quic-go-dockerhalf-clientA-1,10:25:21.210401961,00:00:00
quic-go-dockerhalf-clientB-1,10:25:23.010401961,10:25:23.315594622
quic-go-dockerhalf-clientB-1,10:27:33.489175986,10:27:33.69723182
quic-go-dockerhalf-clientA-1,10:27:32.055159453,10:27:33.697500111
quic-go-dockerhalf-clientA-1,10:29:45.24844197,10:29:47.69117217
quic-go-dockerhalf-clientB-1,10:29:47.47276902,00:00:00
quic-go-dockerhalf-clientA-1,10:31:57.044971512,00:00:00
quic-go-dockerhalf-clientB-1,10:31:59.253782164,10:31:59.50028858
quic-go-dockerhalf-clientB-1,10:34:11.80417204,00:00:00
quic-go-dockerhalf-clientA-1,10:34:09.72179399,10:34:12.011442246
quic-go-dockerhalf-clientB-1,10:36:23.499007325,00:00:00
quic-go-dockerhalf-clientA-1,10:36:21.640695825,10:36:23.740405403
quic-go-dockerhalf-clientA-1,10:38:33.88464281,10:38:36.077727178
quic-go-dockerhalf-clientB-1,10:38:35.868916105,00:00:00
quic-go-dockerhalf-clientA-1,10:40:46.601164469,00:00:00
quic-go-dockerhalf-clientB-1,10:40:48.107631275,10:40:48.349261549
quic-go-dockerhalf-clientA-1,10:42:58.589595671,00:00:00
quic-go-dockerhalf-clientB-1,10:43:01.111424756,10:43:01.326429189
quic-go-dockerhalf-clientA-1,10:45:11.186939681,00:00:00
quic-go-dockerhalf-clientB-1,10:45:13.059931785,10:45:13.33772201
quic-go-dockerhalf-clientB-1,10:47:24.953752412,10:47:25.184976166
quic-go-dockerhalf-clientA-1,10:47:22.687306715,00:00:00
quic-go-dockerhalf-clientB-1,10:49:37.802468877,00:00:00
quic-go-dockerhalf-clientA-1,10:49:35.471158296,10:49:38.03181705
quic-go-dockerhalf-clientA-1,10:51:47.490569807,10:51:49.997799196
quic-go-dockerhalf-clientB-1,10:51:49.748261446,10:51:49.974628133
quic-go-dockerhalf-clientA-1,10:53:59.696124589,10:54:02.329721444
quic-go-dockerhalf-clientB-1,10:54:02.099526949,00:00:00
quic-go-dockerhalf-clientA-1,10:56:12.019339944,10:56:15.215685544
quic-go-dockerhalf-clientB-1,10:56:14.989711321,00:00:00
quic-go-dockerhalf-clientA-1,10:58:23.994882708,00:00:00
quic-go-dockerhalf-clientB-1,10:58:25.898872143,10:58:26.174992034
quic-go-dockerhalf-clientA-1,11:00:36.776018586,00:00:00
