Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,14:38:49.445399301,14:38:51.291001574
go-tcp-dockerfinish-clientB-1,14:38:51.234651115,14:38:51.290547256
go-tcp-dockerfinish-clientB-1,14:41:01.828628705,14:41:01.883190311
go-tcp-dockerfinish-clientA-1,14:41:00.249514985,14:41:01.883194345
go-tcp-dockerfinish-clientA-1,14:43:12.242643153,14:43:14.189593513
go-tcp-dockerfinish-clientB-1,14:43:14.134680429,14:43:14.189638265
go-tcp-dockerfinish-clientA-1,14:45:24.186952468,14:45:25.398479384
go-tcp-dockerfinish-clientB-1,14:45:25.346436558,14:45:25.398479159
go-tcp-dockerfinish-clientA-1,14:47:35.9135241,14:47:37.774221375
go-tcp-dockerfinish-clientB-1,14:47:37.715104158,14:47:37.763753049
go-tcp-dockerfinish-clientB-1,14:49:49.188344715,14:49:49.232832724
go-tcp-dockerfinish-clientA-1,14:49:47.346974612,14:49:49.243317967
go-tcp-dockerfinish-clientB-1,14:52:00.829211965,14:52:00.883838532
go-tcp-dockerfinish-clientA-1,14:51:59.060930775,14:52:00.883860208
go-tcp-dockerfinish-clientB-1,14:54:12.839715239,14:54:12.895136281
go-tcp-dockerfinish-clientA-1,14:54:11.015208939,14:54:12.893839394
go-tcp-dockerfinish-clientA-1,14:56:22.667778454,14:56:24.568260454
go-tcp-dockerfinish-clientB-1,14:56:24.523016149,14:56:24.578713179
go-tcp-dockerfinish-clientA-1,14:58:34.820097568,14:58:36.72426043
go-tcp-dockerfinish-clientB-1,14:58:36.664395603,14:58:36.713242849
go-tcp-dockerfinish-clientB-1,15:00:47.906211881,15:00:47.965708827
go-tcp-dockerfinish-clientA-1,15:00:46.005486662,15:00:47.965465619
go-tcp-dockerfinish-clientA-1,15:02:57.501484625,15:02:59.440246709
go-tcp-dockerfinish-clientB-1,15:02:59.38623745,15:02:59.429839529
go-tcp-dockerfinish-clientB-1,15:05:11.362714012,15:05:11.407245558
go-tcp-dockerfinish-clientA-1,15:05:09.569439734,15:05:11.418143493
go-tcp-dockerfinish-clientA-1,15:07:21.01230271,15:07:23.045267141
go-tcp-dockerfinish-clientB-1,15:07:22.986970598,15:07:23.03445723
go-tcp-dockerfinish-clientB-1,15:09:34.494990963,15:09:34.543812834
go-tcp-dockerfinish-clientA-1,15:09:32.782005487,15:09:34.554880327
go-tcp-dockerfinish-clientB-1,15:11:45.323495087,15:11:45.368277978
go-tcp-dockerfinish-clientA-1,15:11:44.024069925,15:11:45.378362671
go-tcp-dockerfinish-clientA-1,15:13:55.591217245,15:13:57.218669611
go-tcp-dockerfinish-clientB-1,15:13:57.162447022,15:13:57.207208105
go-tcp-dockerfinish-clientB-1,15:16:09.202436001,15:16:09.257143632
go-tcp-dockerfinish-clientA-1,15:16:07.478518923,15:16:09.257064162
go-tcp-dockerfinish-clientB-1,15:18:20.497297804,15:18:20.550629162
go-tcp-dockerfinish-clientA-1,15:18:18.744209965,15:18:20.54040589
go-tcp-dockerfinish-clientB-1,15:20:32.825868901,15:20:32.869856482
go-tcp-dockerfinish-clientA-1,15:20:30.954844829,15:20:32.880427508
go-tcp-dockerfinish-clientB-1,15:22:43.918965419,15:22:43.964986578
go-tcp-dockerfinish-clientA-1,15:22:42.184116572,15:22:43.975331253
go-tcp-dockerfinish-clientB-1,15:24:56.023784016,15:24:56.078469304
go-tcp-dockerfinish-clientA-1,15:24:54.289766573,15:24:56.067897971
go-tcp-dockerfinish-clientB-1,15:27:07.974414572,15:27:08.020110084
go-tcp-dockerfinish-clientA-1,15:27:06.190200262,15:27:08.030630474
go-tcp-dockerfinish-clientB-1,15:29:19.308502924,15:29:19.363022965
go-tcp-dockerfinish-clientA-1,15:29:17.57655773,15:29:19.352551091
go-tcp-dockerfinish-clientB-1,15:31:31.986985694,15:31:32.039315826
go-tcp-dockerfinish-clientA-1,15:31:29.149479224,15:31:32.049745273
go-tcp-dockerfinish-clientB-1,15:33:42.426962251,15:33:42.482167471
go-tcp-dockerfinish-clientA-1,15:33:40.577138781,15:33:42.482411636
go-tcp-dockerfinish-clientA-1,15:35:52.431103419,15:35:54.027585245
go-tcp-dockerfinish-clientB-1,15:35:53.97259687,15:35:54.026913458
go-tcp-dockerfinish-clientB-1,15:38:06.080721337,15:38:06.135186885
go-tcp-dockerfinish-clientA-1,15:38:04.34436123,15:38:06.135202333
go-tcp-dockerfinish-clientA-1,15:40:16.255155087,15:40:18.278220085
go-tcp-dockerfinish-clientB-1,15:40:18.225713755,15:40:18.278185547
go-tcp-dockerfinish-clientA-1,15:42:27.639012043,15:42:29.483735193
go-tcp-dockerfinish-clientB-1,15:42:29.427484581,15:42:29.47224488
go-tcp-dockerfinish-clientA-1,15:44:38.905496525,15:44:40.817775413
go-tcp-dockerfinish-clientB-1,15:44:40.774424318,15:44:40.828283346
go-tcp-dockerfinish-clientA-1,15:46:50.987842674,15:46:52.943259968
go-tcp-dockerfinish-clientB-1,15:46:52.888982213,15:46:52.942909086
go-tcp-dockerfinish-clientA-1,15:49:02.680830765,15:49:04.495302576
go-tcp-dockerfinish-clientB-1,15:49:04.440948514,15:49:04.495162269
go-tcp-dockerfinish-clientB-1,15:51:16.499570602,15:51:16.555074113
go-tcp-dockerfinish-clientA-1,15:51:14.753256696,15:51:16.555038921
go-tcp-dockerfinish-clientB-1,15:53:28.279631587,15:53:28.34337957
go-tcp-dockerfinish-clientA-1,15:53:27.497687501,15:53:28.323571357
go-tcp-dockerfinish-clientB-1,15:55:39.798943083,15:55:39.852854025
go-tcp-dockerfinish-clientA-1,15:55:37.957696007,15:55:39.842567682
go-tcp-dockerfinish-clientB-1,15:57:51.174967979,15:57:51.21879763
go-tcp-dockerfinish-clientA-1,15:57:49.192570384,15:57:51.230006849
go-tcp-dockerfinish-clientB-1,16:00:03.390701564,16:00:03.433678516
go-tcp-dockerfinish-clientA-1,16:00:01.534489237,16:00:03.444316892
go-tcp-dockerfinish-clientB-1,16:02:16.009681782,16:02:16.052541807
go-tcp-dockerfinish-clientA-1,16:02:13.17532411,16:02:16.062838311
go-tcp-dockerfinish-clientA-1,16:04:24.753669435,16:04:26.38896655
go-tcp-dockerfinish-clientB-1,16:04:25.33387146,16:04:26.388870398
go-tcp-dockerfinish-clientB-1,16:06:37.932447071,16:06:37.975377669
go-tcp-dockerfinish-clientA-1,16:06:36.174457555,16:06:37.985851055
go-tcp-dockerfinish-clientA-1,16:08:48.042936542,16:08:49.896769575
go-tcp-dockerfinish-clientB-1,16:08:49.840732413,16:08:49.886084604
go-tcp-dockerfinish-clientA-1,16:10:59.851758516,16:11:01.698152231
go-tcp-dockerfinish-clientB-1,16:11:01.653239431,16:11:01.708580816
