Container,StartTime,EndTime
go-tcp-dockerfinish-clientB-1,01:51:32.35959998,01:51:32.413143287
go-tcp-dockerfinish-clientA-1,01:51:30.128524973,01:51:32.402691661
go-tcp-dockerfinish-clientA-1,01:53:40.267307417,01:53:42.073934515
go-tcp-dockerfinish-clientB-1,01:53:42.029988039,01:53:42.084321367
go-tcp-dockerfinish-clientA-1,01:55:52.156892569,01:55:54.001730556
go-tcp-dockerfinish-clientB-1,01:55:53.942257484,01:55:53.991466184
go-tcp-dockerfinish-clientB-1,01:58:06.124804337,01:58:06.182252811
go-tcp-dockerfinish-clientA-1,01:58:04.265265565,01:58:06.17174498
go-tcp-dockerfinish-clientA-1,02:00:15.841090805,02:00:17.650147158
go-tcp-dockerfinish-clientB-1,02:00:17.598195123,02:00:17.650147169
go-tcp-dockerfinish-clientA-1,02:02:27.348369748,02:02:29.272059817
go-tcp-dockerfinish-clientB-1,02:02:29.21733074,02:02:29.272122148
go-tcp-dockerfinish-clientA-1,02:04:39.357864135,02:04:40.950458364
go-tcp-dockerfinish-clientB-1,02:04:40.895356702,02:04:40.939763031
go-tcp-dockerfinish-clientB-1,02:06:52.390294606,02:06:52.434691975
go-tcp-dockerfinish-clientA-1,02:06:50.929216454,02:06:52.445008158
go-tcp-dockerfinish-clientA-1,02:09:03.029461938,02:09:04.462250225
go-tcp-dockerfinish-clientB-1,02:09:04.403350717,02:09:04.454776972
go-tcp-dockerfinish-clientB-1,02:11:16.527599295,02:11:16.571622534
go-tcp-dockerfinish-clientA-1,02:11:14.721757159,02:11:16.582400358
go-tcp-dockerfinish-clientA-1,02:13:26.813506094,02:13:28.540382212
go-tcp-dockerfinish-clientB-1,02:13:28.480906954,02:13:28.540340645
go-tcp-dockerfinish-clientA-1,02:15:38.521476208,02:15:40.390649015
go-tcp-dockerfinish-clientB-1,02:15:40.333033393,02:15:40.378742675
go-tcp-dockerfinish-clientA-1,02:17:50.312524725,02:17:51.969648364
go-tcp-dockerfinish-clientB-1,02:17:51.923752378,02:17:51.979796098
go-tcp-dockerfinish-clientB-1,02:20:03.724574427,02:20:03.783220771
go-tcp-dockerfinish-clientA-1,02:20:01.979686245,02:20:03.772563412
go-tcp-dockerfinish-clientA-1,02:22:13.27683621,02:22:15.107123651
go-tcp-dockerfinish-clientB-1,02:22:15.052917949,02:22:15.096997616
go-tcp-dockerfinish-clientA-1,02:24:25.049689452,02:24:26.768352125
go-tcp-dockerfinish-clientB-1,02:24:26.70952475,02:24:26.757409731
go-tcp-dockerfinish-clientB-1,02:26:38.914305044,02:26:38.960885432
go-tcp-dockerfinish-clientA-1,02:26:37.149638309,02:26:38.971309998
go-tcp-dockerfinish-clientA-1,02:28:49.259221965,02:28:51.205732862
go-tcp-dockerfinish-clientB-1,02:28:51.162422737,02:28:51.216657098
go-tcp-dockerfinish-clientA-1,02:31:01.026198657,02:31:02.905355041
go-tcp-dockerfinish-clientB-1,02:31:02.850074794,02:31:02.905547233
go-tcp-dockerfinish-clientA-1,02:33:12.606714604,02:33:14.311967575
go-tcp-dockerfinish-clientB-1,02:33:14.256609527,02:33:14.301241876
go-tcp-dockerfinish-clientA-1,02:35:24.220258522,02:35:26.140232073
go-tcp-dockerfinish-clientB-1,02:35:26.087647491,02:35:26.140221179
go-tcp-dockerfinish-clientB-1,02:37:37.578756288,02:37:37.633464946
go-tcp-dockerfinish-clientA-1,02:37:36.076397672,02:37:37.633329121
go-tcp-dockerfinish-clientB-1,02:39:49.192429766,02:39:49.238359208
go-tcp-dockerfinish-clientA-1,02:39:47.570233435,02:39:49.249262882
go-tcp-dockerfinish-clientA-1,02:41:59.480320291,02:42:01.469356442
go-tcp-dockerfinish-clientB-1,02:42:01.415362823,02:42:01.458595086
go-tcp-dockerfinish-clientB-1,02:44:12.723129381,02:44:12.768763341
go-tcp-dockerfinish-clientA-1,02:44:11.050568534,02:44:12.778726306
go-tcp-dockerfinish-clientA-1,02:46:22.569943134,02:46:24.423976649
go-tcp-dockerfinish-clientB-1,02:46:24.379251846,02:46:24.434480314
go-tcp-dockerfinish-clientB-1,02:48:35.754041025,02:48:35.810462935
go-tcp-dockerfinish-clientA-1,02:48:33.900309038,02:48:35.799295109
go-tcp-dockerfinish-clientB-1,02:50:47.943114211,02:50:47.988694225
go-tcp-dockerfinish-clientA-1,02:50:46.056433792,02:50:47.999064313
go-tcp-dockerfinish-clientB-1,02:52:59.282955327,02:52:59.342583066
go-tcp-dockerfinish-clientA-1,02:52:57.619736313,02:52:59.342582965
go-tcp-dockerfinish-clientB-1,02:55:10.988025259,02:55:11.04160977
go-tcp-dockerfinish-clientA-1,02:55:09.118319739,02:55:11.041481387
go-tcp-dockerfinish-clientA-1,02:57:21.007977923,02:57:22.765435819
go-tcp-dockerfinish-clientB-1,02:57:22.706548762,02:57:22.754723234
go-tcp-dockerfinish-clientB-1,02:59:34.078639628,02:59:34.122446977
go-tcp-dockerfinish-clientA-1,02:59:32.625456078,02:59:34.132996888
go-tcp-dockerfinish-clientA-1,03:01:44.455834243,03:01:46.780058632
go-tcp-dockerfinish-clientB-1,03:01:46.726395219,03:01:46.780072644
go-tcp-dockerfinish-clientA-1,03:03:56.849306707,03:03:57.273257583
go-tcp-dockerfinish-clientB-1,03:03:57.219129285,03:03:57.273239456
go-tcp-dockerfinish-clientA-1,03:06:07.587779904,03:06:09.060580313
go-tcp-dockerfinish-clientB-1,03:06:08.99407242,03:06:09.050293053
go-tcp-dockerfinish-clientB-1,03:08:20.891874857,03:08:20.94598347
go-tcp-dockerfinish-clientA-1,03:08:19.517804953,03:08:20.935289692
go-tcp-dockerfinish-clientB-1,03:10:32.799424228,03:10:33.069277811
go-tcp-dockerfinish-clientA-1,03:10:30.932350554,03:10:33.079642575
go-tcp-dockerfinish-clientA-1,03:12:42.794160382,03:12:44.35177356
go-tcp-dockerfinish-clientB-1,03:12:44.064421819,03:12:44.341344003
go-tcp-dockerfinish-clientB-1,03:14:56.61832406,03:14:56.664757585
go-tcp-dockerfinish-clientA-1,03:14:54.562841271,03:14:56.675333789
go-tcp-dockerfinish-clientB-1,03:17:07.56977729,03:17:07.614853687
go-tcp-dockerfinish-clientA-1,03:17:06.064379783,03:17:07.625398473
go-tcp-dockerfinish-clientA-1,03:19:18.935863928,03:19:19.283384902
go-tcp-dockerfinish-clientB-1,03:19:19.227090146,03:19:19.273865593
go-tcp-dockerfinish-clientB-1,03:21:30.996524184,03:21:31.040044104
go-tcp-dockerfinish-clientA-1,03:21:29.434997114,03:21:31.050842737
go-tcp-dockerfinish-clientA-1,03:23:40.47317303,03:23:42.443162957
go-tcp-dockerfinish-clientB-1,03:23:42.386705415,03:23:42.432825903
go-tcp-dockerfinish-clientB-1,03:25:54.153390909,03:25:54.20734721
go-tcp-dockerfinish-clientA-1,03:25:52.379319338,03:25:54.207252448
go-tcp-dockerfinish-clientB-1,03:28:06.532755248,03:28:06.576941741
go-tcp-dockerfinish-clientA-1,03:28:04.651657732,03:28:06.587708254
go-tcp-dockerfinish-clientB-1,03:30:18.489076588,03:30:18.541129398
go-tcp-dockerfinish-clientA-1,03:30:16.436883038,03:30:18.551531848
go-tcp-dockerfinish-clientA-1,03:32:28.02468047,03:32:29.878165895
go-tcp-dockerfinish-clientB-1,03:32:29.82957967,03:32:29.888492351
go-tcp-dockerfinish-clientB-1,03:34:41.313457973,03:34:41.368956365
go-tcp-dockerfinish-clientA-1,03:34:39.60877503,03:34:41.358471184
go-tcp-dockerfinish-clientB-1,03:36:53.046224439,03:36:53.088344356
go-tcp-dockerfinish-clientA-1,03:36:51.15614711,03:36:53.098757655
go-tcp-dockerfinish-clientB-1,03:39:05.050183387,03:39:05.105354169
go-tcp-dockerfinish-clientA-1,03:39:03.175631528,03:39:05.105510715
go-tcp-dockerfinish-clientA-1,03:41:14.362531955,03:41:16.192626109
go-tcp-dockerfinish-clientB-1,03:41:16.140448409,03:41:16.19262852
go-tcp-dockerfinish-clientB-1,03:43:28.057396217,03:43:28.113294454
go-tcp-dockerfinish-clientA-1,03:43:26.116686702,03:43:28.102830122
go-tcp-dockerfinish-clientB-1,03:45:40.403690375,03:45:40.464635011
go-tcp-dockerfinish-clientA-1,03:45:38.516690045,03:45:40.464652839
go-tcp-dockerfinish-clientB-1,03:47:52.633449676,03:47:52.70527292
go-tcp-dockerfinish-clientA-1,03:47:50.68145458,03:47:52.694477374
go-tcp-dockerfinish-clientA-1,03:50:02.193569945,03:50:04.227379486
go-tcp-dockerfinish-clientB-1,03:50:04.171635314,03:50:04.21650803
go-tcp-dockerfinish-clientA-1,03:52:14.39971977,03:52:16.394612659
go-tcp-dockerfinish-clientB-1,03:52:16.338888986,03:52:16.383837508
go-tcp-dockerfinish-clientB-1,03:54:28.387599185,03:54:28.431921745
go-tcp-dockerfinish-clientA-1,03:54:26.430060032,03:54:28.442558636
go-tcp-dockerfinish-clientA-1,03:56:38.416645203,03:56:39.667713303
go-tcp-dockerfinish-clientB-1,03:56:39.624265887,03:56:39.682591719
go-tcp-dockerfinish-clientB-1,03:58:52.307004711,03:58:52.58958734
go-tcp-dockerfinish-clientA-1,03:58:50.274762583,03:58:52.600267219
go-tcp-dockerfinish-clientA-1,04:01:02.394862827,04:01:04.418769245
go-tcp-dockerfinish-clientB-1,04:01:04.360644561,04:01:04.408296187
go-tcp-dockerfinish-clientA-1,04:03:14.361495721,04:03:16.305409458
go-tcp-dockerfinish-clientB-1,04:03:16.255450985,04:03:16.323203951
go-tcp-dockerfinish-clientA-1,04:05:25.956236004,04:05:27.72383392
go-tcp-dockerfinish-clientB-1,04:05:27.665131734,04:05:27.717042245
go-tcp-dockerfinish-clientA-1,04:07:37.355478161,04:07:40.351546827
go-tcp-dockerfinish-clientB-1,04:07:40.297097182,04:07:40.341498141
go-tcp-dockerfinish-clientA-1,04:09:49.658999266,04:09:51.64302845
go-tcp-dockerfinish-clientB-1,04:09:51.588937927,04:09:51.632420356
go-tcp-dockerfinish-clientA-1,04:12:04.248630207,04:12:05.661573696
go-tcp-dockerfinish-clientB-1,04:12:05.588621072,04:12:05.650410315
go-tcp-dockerfinish-clientB-1,04:14:15.613986708,04:14:15.657957815
go-tcp-dockerfinish-clientA-1,04:14:14.005369237,04:14:15.668802445
go-tcp-dockerfinish-clientA-1,04:16:26.073581401,04:16:28.15823513
go-tcp-dockerfinish-clientB-1,04:16:28.099647189,04:16:28.145419136
go-tcp-dockerfinish-clientB-1,04:18:39.69972786,04:18:39.7483812
go-tcp-dockerfinish-clientA-1,04:18:37.802465613,04:18:39.758845339
go-tcp-dockerfinish-clientA-1,04:20:50.090776777,04:20:52.198507364
go-tcp-dockerfinish-clientB-1,04:20:52.145894967,04:20:52.18791807
go-tcp-dockerfinish-clientA-1,04:23:01.629458599,04:23:03.828749229
go-tcp-dockerfinish-clientB-1,04:23:03.77451647,04:23:03.837104002
go-tcp-dockerfinish-clientA-1,04:25:13.998266265,04:25:16.246946681
