Container,StartTime,EndTime
go-tcp-dockerfinish-clientB-1,10:15:10.644288327,10:15:10.901993875
go-tcp-dockerfinish-clientA-1,10:15:08.888343136,10:15:10.851775932
go-tcp-dockerfinish-clientA-1,10:17:20.041384323,10:17:22.27082223
go-tcp-dockerfinish-clientB-1,10:17:21.997041669,10:17:22.271306762
go-tcp-dockerfinish-clientB-1,10:19:33.691432492,10:19:33.95400932
go-tcp-dockerfinish-clientA-1,10:19:31.595142824,10:19:33.954073673
go-tcp-dockerfinish-clientB-1,10:21:45.368333315,10:21:45.622142084
go-tcp-dockerfinish-clientA-1,10:21:43.623764779,10:21:45.622676133
go-tcp-dockerfinish-clientB-1,10:23:57.796679529,10:23:58.069385263
go-tcp-dockerfinish-clientA-1,10:23:55.922775687,10:23:58.021530346
go-tcp-dockerfinish-clientA-1,10:26:08.077214835,10:26:10.425569157
go-tcp-dockerfinish-clientB-1,10:26:10.156808894,10:26:10.425529367
go-tcp-dockerfinish-clientA-1,10:28:19.967613309,10:28:22.120262565
go-tcp-dockerfinish-clientB-1,10:28:21.864815434,10:28:22.120311778
go-tcp-dockerfinish-clientB-1,10:30:33.049840782,10:30:33.263356005
go-tcp-dockerfinish-clientA-1,10:30:31.342689012,10:30:33.313517295
go-tcp-dockerfinish-clientA-1,10:32:44.110196817,10:32:46.320038442
go-tcp-dockerfinish-clientB-1,10:32:46.060172411,10:32:46.32144537
go-tcp-dockerfinish-clientB-1,10:34:57.742170335,10:34:58.000208121
go-tcp-dockerfinish-clientA-1,10:34:55.874257119,10:34:57.950639234
go-tcp-dockerfinish-clientA-1,10:37:07.994634535,10:37:09.870542345
go-tcp-dockerfinish-clientB-1,10:37:09.615898476,10:37:09.870706818
go-tcp-dockerfinish-clientA-1,10:39:19.215323383,10:39:21.317622247
go-tcp-dockerfinish-clientB-1,10:39:21.109504381,10:39:21.368157463
go-tcp-dockerfinish-clientB-1,10:41:32.875179414,10:41:33.130353361
go-tcp-dockerfinish-clientA-1,10:41:31.098983697,10:41:33.079618205
go-tcp-dockerfinish-clientA-1,10:43:42.531307101,10:43:44.642244899
go-tcp-dockerfinish-clientB-1,10:43:44.389658867,10:43:44.591631346
go-tcp-dockerfinish-clientA-1,10:45:54.536189686,10:45:56.594205816
go-tcp-dockerfinish-clientB-1,10:45:56.338759652,10:45:56.594165329
go-tcp-dockerfinish-clientB-1,10:48:07.997570768,10:48:08.202210721
go-tcp-dockerfinish-clientA-1,10:48:06.282225924,10:48:08.253094338
go-tcp-dockerfinish-clientB-1,10:50:19.024012733,10:50:19.226986908
go-tcp-dockerfinish-clientA-1,10:50:17.545760682,10:50:19.277682118
go-tcp-dockerfinish-clientA-1,10:52:29.83965141,10:52:31.867349688
go-tcp-dockerfinish-clientB-1,10:52:31.614320636,10:52:31.867868327
go-tcp-dockerfinish-clientA-1,10:54:41.23081744,10:54:43.321911499
go-tcp-dockerfinish-clientB-1,10:54:43.06575284,10:54:43.271026641
go-tcp-dockerfinish-clientA-1,10:56:52.805489446,10:56:54.904341293
go-tcp-dockerfinish-clientB-1,10:56:54.650843789,10:56:54.904399919
go-tcp-dockerfinish-clientA-1,10:59:04.344919855,10:59:06.02793245
go-tcp-dockerfinish-clientB-1,10:59:05.771586631,10:59:05.977397778
go-tcp-dockerfinish-clientA-1,11:01:16.191363202,11:01:18.298564496
go-tcp-dockerfinish-clientB-1,11:01:18.096309629,11:01:18.348961259
go-tcp-dockerfinish-clientB-1,11:03:29.465585357,11:03:29.718824503
go-tcp-dockerfinish-clientA-1,11:03:27.854832482,11:03:29.718777479
go-tcp-dockerfinish-clientA-1,11:05:39.602933863,11:05:41.662936552
go-tcp-dockerfinish-clientB-1,11:05:41.409587131,11:05:41.612110316
go-tcp-dockerfinish-clientB-1,11:07:53.231955817,11:07:53.485989081
go-tcp-dockerfinish-clientA-1,11:07:51.515852071,11:07:53.435175192
go-tcp-dockerfinish-clientA-1,11:10:03.072507296,11:10:04.858145949
go-tcp-dockerfinish-clientB-1,11:10:04.602633648,11:10:04.807633452
go-tcp-dockerfinish-clientB-1,11:12:16.32203468,11:12:16.57633994
go-tcp-dockerfinish-clientA-1,11:12:14.523242252,11:12:16.576270947
go-tcp-dockerfinish-clientA-1,11:14:26.464494082,11:14:28.520627879
go-tcp-dockerfinish-clientB-1,11:14:28.316720851,11:14:28.571721008
go-tcp-dockerfinish-clientA-1,11:16:38.161331686,11:16:39.999990546
go-tcp-dockerfinish-clientB-1,11:16:39.745048314,11:16:39.9495028
go-tcp-dockerfinish-clientA-1,11:18:50.24024616,11:18:52.328289769
go-tcp-dockerfinish-clientB-1,11:18:52.073548357,11:18:52.328320386
go-tcp-dockerfinish-clientA-1,11:21:01.696640268,11:21:03.812874699
go-tcp-dockerfinish-clientB-1,11:21:03.558784302,11:21:03.762054419
go-tcp-dockerfinish-clientA-1,11:23:13.838705028,11:23:15.879553019
go-tcp-dockerfinish-clientB-1,11:23:15.625848552,11:23:15.879460252
go-tcp-dockerfinish-clientB-1,11:25:27.09309799,11:25:27.34852865
go-tcp-dockerfinish-clientA-1,11:25:25.402564621,11:25:27.347913146
go-tcp-dockerfinish-clientB-1,11:27:38.974441314,11:27:39.17892531
go-tcp-dockerfinish-clientA-1,11:27:37.282930748,11:27:39.229487732
go-tcp-dockerfinish-clientA-1,11:29:49.175227817,11:29:51.369648459
go-tcp-dockerfinish-clientB-1,11:29:51.10194371,11:29:51.318578275
go-tcp-dockerfinish-clientA-1,11:32:00.008792495,11:32:02.019621557
go-tcp-dockerfinish-clientB-1,11:32:01.814366795,11:32:02.070390385
go-tcp-dockerfinish-clientB-1,11:34:14.122482786,11:34:14.327446336
go-tcp-dockerfinish-clientA-1,11:34:12.317235524,11:34:14.377992761
go-tcp-dockerfinish-clientB-1,11:36:25.771252748,11:36:25.975493975
go-tcp-dockerfinish-clientA-1,11:36:23.927325557,11:36:26.026002082
go-tcp-dockerfinish-clientB-1,11:38:37.413908338,11:38:37.666659952
go-tcp-dockerfinish-clientA-1,11:38:35.622270972,11:38:37.666631939
go-tcp-dockerfinish-clientB-1,11:40:49.607840471,11:40:49.862201164
go-tcp-dockerfinish-clientA-1,11:40:47.766220845,11:40:49.812270526
go-tcp-dockerfinish-clientB-1,11:43:01.113573318,11:43:01.368893415
go-tcp-dockerfinish-clientA-1,11:42:59.153736118,11:43:01.318185701
go-tcp-dockerfinish-clientA-1,11:45:11.143229133,11:45:13.174383977
go-tcp-dockerfinish-clientB-1,11:45:12.921824777,11:45:13.174347163
go-tcp-dockerfinish-clientA-1,11:47:22.478396798,11:47:24.457835684
go-tcp-dockerfinish-clientB-1,11:47:24.202739245,11:47:24.407474511
go-tcp-dockerfinish-clientB-1,11:49:36.669508356,11:49:36.929745525
go-tcp-dockerfinish-clientA-1,11:49:34.747182087,11:49:36.929905821
go-tcp-dockerfinish-clientA-1,11:51:46.879233293,11:51:49.273998159
go-tcp-dockerfinish-clientB-1,11:51:49.017717117,11:51:49.223586472
go-tcp-dockerfinish-clientB-1,11:53:59.792235322,11:54:00.046218049
go-tcp-dockerfinish-clientA-1,11:53:58.13749572,11:54:00.046276043
go-tcp-dockerfinish-clientA-1,11:56:10.195726415,11:56:12.174679235
go-tcp-dockerfinish-clientB-1,11:56:11.920439664,11:56:12.174668273
go-tcp-dockerfinish-clientA-1,11:58:21.831467351,11:58:23.32226568
go-tcp-dockerfinish-clientB-1,11:58:23.068558973,11:58:23.271866673
go-tcp-dockerfinish-clientA-1,12:00:33.161363173,12:00:35.395887521
go-tcp-dockerfinish-clientB-1,12:00:35.141377573,12:00:35.395726918
go-tcp-dockerfinish-clientB-1,12:02:47.473330118,12:02:47.680760296
go-tcp-dockerfinish-clientA-1,12:02:45.419621623,12:02:47.733054385
go-tcp-dockerfinish-clientB-1,12:04:59.311712393,12:04:59.516253412
go-tcp-dockerfinish-clientA-1,12:04:57.585579934,12:04:59.566543103
go-tcp-dockerfinish-clientA-1,12:07:09.199177274,12:07:11.220844652
go-tcp-dockerfinish-clientB-1,12:07:10.966183765,12:07:11.221050079
go-tcp-dockerfinish-clientB-1,12:09:22.55896759,12:09:22.760601048
go-tcp-dockerfinish-clientA-1,12:09:20.584251409,12:09:22.811208147
go-tcp-dockerfinish-clientB-1,12:11:34.479395685,12:11:34.682477952
go-tcp-dockerfinish-clientA-1,12:11:32.705833782,12:11:34.733413908
go-tcp-dockerfinish-clientA-1,12:13:44.484909093,12:13:46.492475357
go-tcp-dockerfinish-clientB-1,12:13:46.285026032,12:13:46.542917969
go-tcp-dockerfinish-clientB-1,12:16:00.022733045,12:16:00.280731512
go-tcp-dockerfinish-clientA-1,12:15:58.058164474,12:16:00.229497987
go-tcp-dockerfinish-clientB-1,12:18:09.344184081,12:18:09.547881327
go-tcp-dockerfinish-clientA-1,12:18:07.37719348,12:18:09.598292589
go-tcp-dockerfinish-clientA-1,12:20:19.433214407,12:20:21.379302335
go-tcp-dockerfinish-clientB-1,12:20:21.174442828,12:20:21.43005401
go-tcp-dockerfinish-clientB-1,12:22:33.256086824,12:22:33.510311196
go-tcp-dockerfinish-clientA-1,12:22:31.354246716,12:22:33.461265125
go-tcp-dockerfinish-clientA-1,12:24:42.791714247,12:24:44.452902531
go-tcp-dockerfinish-clientB-1,12:24:44.248320283,12:24:44.503450361
go-tcp-dockerfinish-clientB-1,12:26:56.312288412,12:26:56.566943911
go-tcp-dockerfinish-clientA-1,12:26:54.783356754,12:26:56.566913025
go-tcp-dockerfinish-clientB-1,12:29:08.224302486,12:29:08.479114472
go-tcp-dockerfinish-clientA-1,12:29:06.379368814,12:29:08.429011602
go-tcp-dockerfinish-clientB-1,12:31:19.672577688,12:31:19.928958658
go-tcp-dockerfinish-clientA-1,12:31:17.871344233,12:31:19.878259215
go-tcp-dockerfinish-clientB-1,12:33:32.08167796,12:33:32.33880952
go-tcp-dockerfinish-clientA-1,12:33:30.376178169,12:33:32.288662362
go-tcp-dockerfinish-clientB-1,12:35:43.476566852,12:35:43.730207534
go-tcp-dockerfinish-clientA-1,12:35:41.956336345,12:35:43.730208175
go-tcp-dockerfinish-clientB-1,12:37:55.600303703,12:37:55.804816002
go-tcp-dockerfinish-clientA-1,12:37:53.674284944,12:37:55.855327988
go-tcp-dockerfinish-clientA-1,12:40:05.364076358,12:40:06.944346064
go-tcp-dockerfinish-clientB-1,12:40:06.68666658,12:40:06.893609368
go-tcp-dockerfinish-clientB-1,12:42:18.26078857,12:42:18.516677983
go-tcp-dockerfinish-clientA-1,12:42:16.704075721,12:42:18.466464659
go-tcp-dockerfinish-clientB-1,12:44:30.699353022,12:44:30.903165393
go-tcp-dockerfinish-clientA-1,12:44:28.925083672,12:44:30.954052346
go-tcp-dockerfinish-clientA-1,12:46:40.611730941,12:46:42.69901689
go-tcp-dockerfinish-clientB-1,12:46:42.443046746,12:46:42.648517785
go-tcp-dockerfinish-clientB-1,12:48:54.013027882,12:48:54.266486667
go-tcp-dockerfinish-clientA-1,12:48:52.171985498,12:48:54.266579719
go-tcp-dockerfinish-clientA-1,12:51:04.44832083,12:51:06.716326114
go-tcp-dockerfinish-clientB-1,12:51:06.462742182,12:51:06.716398289
go-tcp-dockerfinish-clientA-1,12:53:16.343048087,12:53:18.263548605
go-tcp-dockerfinish-clientB-1,12:53:18.045625891,12:53:18.314213134
go-tcp-dockerfinish-clientB-1,12:55:29.588495145,12:55:29.842971899
go-tcp-dockerfinish-clientA-1,12:55:27.721730649,12:55:29.842863708
go-tcp-dockerfinish-clientA-1,12:57:40.172548551,12:57:42.55235259
go-tcp-dockerfinish-clientB-1,12:57:42.29921271,12:57:42.501611042
go-tcp-dockerfinish-clientA-1,12:59:51.418263177,12:59:53.633719208
go-tcp-dockerfinish-clientB-1,12:59:53.37918411,12:59:53.582701499
go-tcp-dockerfinish-clientB-1,13:02:05.030687609,13:02:05.285966483
go-tcp-dockerfinish-clientA-1,13:02:03.18417229,13:02:05.285753321
go-tcp-dockerfinish-clientA-1,13:04:14.930768324,13:04:17.174018509
go-tcp-dockerfinish-clientB-1,13:04:16.919552405,13:04:17.17401142
go-tcp-dockerfinish-clientA-1,13:06:26.244670249,13:06:27.996801024
go-tcp-dockerfinish-clientB-1,13:06:27.741396492,13:06:27.946342969
go-tcp-dockerfinish-clientA-1,13:08:38.187508405,13:08:40.490038262
go-tcp-dockerfinish-clientB-1,13:08:40.236604299,13:08:40.489619855
go-tcp-dockerfinish-clientB-1,13:10:51.409653301,13:10:51.615211688
go-tcp-dockerfinish-clientA-1,13:10:49.950804798,13:10:51.665726276
go-tcp-dockerfinish-clientB-1,13:13:03.774292185,13:13:03.981943981
go-tcp-dockerfinish-clientA-1,13:13:01.94276363,13:13:04.032674409
go-tcp-dockerfinish-clientB-1,13:15:16.000239948,13:15:16.208620039
go-tcp-dockerfinish-clientA-1,13:15:14.149805959,13:15:16.259175975
go-tcp-dockerfinish-clientA-1,13:17:25.387466387,13:17:27.347681219
go-tcp-dockerfinish-clientB-1,13:17:27.092133685,13:17:27.34764407
go-tcp-dockerfinish-clientB-1,13:19:39.344864444,13:19:39.59812533
go-tcp-dockerfinish-clientA-1,13:19:37.464776289,13:19:39.547888208
go-tcp-dockerfinish-clientB-1,13:21:50.348403092,13:21:50.602280708
go-tcp-dockerfinish-clientA-1,13:21:48.928015231,13:21:50.551546678
go-tcp-dockerfinish-clientB-1,13:24:02.43184472,13:24:02.685765682
go-tcp-dockerfinish-clientA-1,13:24:01.040471474,13:24:02.634984378
go-tcp-dockerfinish-clientB-1,13:26:14.200650883,13:26:14.405119307
go-tcp-dockerfinish-clientA-1,13:26:12.345928382,13:26:14.455376786
go-tcp-dockerfinish-clientA-1,13:28:23.949906259,13:28:26.289781083
go-tcp-dockerfinish-clientB-1,13:28:26.036104499,13:28:26.289675946
go-tcp-dockerfinish-clientA-1,13:30:36.365032598,13:30:38.408202909
go-tcp-dockerfinish-clientB-1,13:30:38.200154476,13:30:38.458643822
