Container,StartTime,EndTime
quic-go-dockerhalf-clientA-1,07:04:11.256822229,00:00:00
quic-go-dockerhalf-clientB-1,07:04:13.881993274,07:04:14.297644056
quic-go-dockerhalf-clientA-1,07:06:21.92268966,00:00:00
quic-go-dockerhalf-clientB-1,07:06:23.640403445,07:06:24.051203007
quic-go-dockerhalf-clientB-1,07:08:35.338236015,00:00:00
quic-go-dockerhalf-clientA-1,07:08:33.539889722,07:08:35.757543645
quic-go-dockerhalf-clientB-1,07:10:47.290878648,00:00:00
quic-go-dockerhalf-clientA-1,07:10:45.336362512,07:10:47.706090471
quic-go-dockerhalf-clientB-1,07:12:58.447281145,07:12:58.856783103
quic-go-dockerhalf-clientA-1,07:12:57.039988664,07:12:58.857803705
quic-go-dockerhalf-clientB-1,07:15:10.870493969,07:15:11.28054534
quic-go-dockerhalf-clientA-1,07:15:08.958821685,07:15:11.2805037
quic-go-dockerhalf-clientA-1,07:17:21.197576857,00:00:00
quic-go-dockerhalf-clientB-1,07:17:22.051932822,07:17:22.461644685
quic-go-dockerhalf-clientA-1,07:19:32.345175681,00:00:00
quic-go-dockerhalf-clientB-1,07:19:33.818954947,07:19:34.230207781
quic-go-dockerhalf-clientA-1,07:21:43.344546941,07:21:46.067924017
quic-go-dockerhalf-clientB-1,07:21:45.657013781,00:00:00
quic-go-dockerhalf-clientB-1,07:23:57.842038116,00:00:00
quic-go-dockerhalf-clientA-1,07:23:56.223374278,07:23:58.25484724
quic-go-dockerhalf-clientA-1,07:26:07.840423094,00:00:00
quic-go-dockerhalf-clientB-1,07:26:09.623798761,07:26:10.030546747
quic-go-dockerhalf-clientA-1,07:28:19.047482447,07:28:21.426103868
quic-go-dockerhalf-clientB-1,07:28:21.013846374,00:00:00
quic-go-dockerhalf-clientB-1,07:30:32.675749832,07:30:33.087795102
quic-go-dockerhalf-clientA-1,07:30:30.488777087,00:00:00
quic-go-dockerhalf-clientB-1,07:32:44.423798953,00:00:00
quic-go-dockerhalf-clientA-1,07:32:42.933418233,07:32:44.839299476
quic-go-dockerhalf-clientA-1,07:34:54.36867225,07:34:56.63067697
quic-go-dockerhalf-clientB-1,07:34:56.221671703,00:00:00
quic-go-dockerhalf-clientA-1,07:37:06.061630064,00:00:00
quic-go-dockerhalf-clientB-1,07:37:07.779042121,07:37:08.194363541
quic-go-dockerhalf-clientA-1,07:39:17.627275948,00:00:00
quic-go-dockerhalf-clientB-1,07:39:19.18631712,07:39:19.594909515
quic-go-dockerhalf-clientA-1,07:41:29.28995771,07:41:31.311963082
quic-go-dockerhalf-clientB-1,07:41:30.899975275,00:00:00
quic-go-dockerhalf-clientA-1,07:43:41.429157257,00:00:00
quic-go-dockerhalf-clientB-1,07:43:43.528099492,07:43:43.93534041
quic-go-dockerhalf-clientA-1,07:45:53.509956645,00:00:00
quic-go-dockerhalf-clientB-1,07:45:55.730249207,07:45:56.144369483
quic-go-dockerhalf-clientA-1,07:48:04.911528886,07:48:07.525172682
quic-go-dockerhalf-clientB-1,07:48:07.116727211,07:48:07.524780454
quic-go-dockerhalf-clientA-1,07:50:16.716525942,07:50:20.019960521
quic-go-dockerhalf-clientB-1,07:50:19.611759231,00:00:00
quic-go-dockerhalf-clientB-1,07:52:30.176704052,07:52:30.587565288
quic-go-dockerhalf-clientA-1,07:52:28.13808348,00:00:00
quic-go-dockerhalf-clientB-1,07:54:42.414088225,07:54:42.822333634
quic-go-dockerhalf-clientA-1,07:54:40.334799105,00:00:00
quic-go-dockerhalf-clientB-1,07:56:55.019626172,07:56:55.427804427
quic-go-dockerhalf-clientA-1,07:56:53.657043955,07:56:55.431067761
quic-go-dockerhalf-clientB-1,07:59:07.081122549,07:59:07.57246938
quic-go-dockerhalf-clientA-1,07:59:04.981122549,00:00:00
quic-go-dockerhalf-clientA-1,08:01:17.839231711,08:01:20.376693494
quic-go-dockerhalf-clientB-1,08:01:19.953017811,00:00:00
quic-go-dockerhalf-clientA-1,08:03:29.59277433,08:03:31.708309297
quic-go-dockerhalf-clientB-1,08:03:31.290217167,00:00:00
quic-go-dockerhalf-clientA-1,08:05:40.749940311,00:00:00
quic-go-dockerhalf-clientB-1,08:05:42.589846046,08:05:43.034146526
quic-go-dockerhalf-clientA-1,08:07:52.623171019,08:07:54.883088555
quic-go-dockerhalf-clientB-1,08:07:54.473166641,00:00:00
quic-go-dockerhalf-clientA-1,08:10:04.444984274,08:10:06.184931281
quic-go-dockerhalf-clientB-1,08:10:05.767103682,00:00:00
quic-go-dockerhalf-clientB-1,08:12:17.460882452,08:12:17.872384899
quic-go-dockerhalf-clientA-1,08:12:15.922758573,00:00:00
quic-go-dockerhalf-clientA-1,08:14:27.760867725,08:14:29.404459503
quic-go-dockerhalf-clientB-1,08:14:28.996443588,00:00:00
quic-go-dockerhalf-clientB-1,08:16:40.538627511,08:16:40.966735434
quic-go-dockerhalf-clientA-1,08:16:39.024233271,00:00:00
quic-go-dockerhalf-clientB-1,08:18:52.425190884,08:18:52.839382119
quic-go-dockerhalf-clientA-1,08:18:50.714377905,00:00:00
quic-go-dockerhalf-clientB-1,08:21:07.689587135,08:21:08.126439225
quic-go-dockerhalf-clientA-1,08:21:03.725222392,00:00:00
quic-go-dockerhalf-clientA-1,08:23:15.70622291,08:23:17.891978565
quic-go-dockerhalf-clientB-1,08:23:17.479658764,00:00:00
quic-go-dockerhalf-clientA-1,08:25:27.580194565,08:25:30.076474018
quic-go-dockerhalf-clientB-1,08:25:29.662239105,00:00:00
quic-go-dockerhalf-clientB-1,08:27:41.138039833,00:00:00
quic-go-dockerhalf-clientA-1,08:27:38.928549302,08:27:41.551692656
quic-go-dockerhalf-clientA-1,08:29:52.795912081,08:29:55.101692098
quic-go-dockerhalf-clientB-1,08:29:54.493582937,00:00:00
quic-go-dockerhalf-clientB-1,08:32:05.359027258,00:00:00
quic-go-dockerhalf-clientA-1,08:32:03.302543323,08:32:05.766421154
quic-go-dockerhalf-clientA-1,08:34:15.638702315,08:34:18.298979337
quic-go-dockerhalf-clientB-1,08:34:17.277416491,00:00:00
quic-go-dockerhalf-clientB-1,08:36:30.029225302,00:00:00
quic-go-dockerhalf-clientA-1,08:36:28.151725353,08:36:30.467843141
quic-go-dockerhalf-clientB-1,08:38:40.796902446,08:38:41.206888808
quic-go-dockerhalf-clientA-1,08:38:38.951235304,00:00:00
quic-go-dockerhalf-clientA-1,08:40:51.050646916,00:00:00
quic-go-dockerhalf-clientB-1,08:40:52.729674818,08:40:53.145453929
quic-go-dockerhalf-clientA-1,08:43:02.862511553,08:43:05.049757294
quic-go-dockerhalf-clientB-1,08:43:04.633392729,00:00:00
quic-go-dockerhalf-clientA-1,08:45:14.879409332,00:00:00
quic-go-dockerhalf-clientB-1,08:45:16.561453711,08:45:16.971229869
quic-go-dockerhalf-clientB-1,08:47:27.826930051,08:47:28.242073999
quic-go-dockerhalf-clientA-1,08:47:26.403292977,00:00:00
quic-go-dockerhalf-clientB-1,08:49:39.185572257,08:49:39.597103842
quic-go-dockerhalf-clientA-1,08:49:38.178428407,00:00:00
quic-go-dockerhalf-clientA-1,08:51:49.389056829,00:00:00
quic-go-dockerhalf-clientB-1,08:51:50.493511563,08:51:50.903781544
quic-go-dockerhalf-clientB-1,08:54:04.030260135,00:00:00
quic-go-dockerhalf-clientA-1,08:54:01.844105974,08:54:04.442401082
quic-go-dockerhalf-clientB-1,08:56:16.037997964,08:56:16.448274095
quic-go-dockerhalf-clientA-1,08:56:14.332344407,00:00:00
quic-go-dockerhalf-clientB-1,08:58:27.205065727,00:00:00
quic-go-dockerhalf-clientA-1,08:58:25.320077989,08:58:27.614254925
quic-go-dockerhalf-clientB-1,09:00:38.991208455,09:00:39.40230298
quic-go-dockerhalf-clientA-1,09:00:36.953374251,00:00:00
quic-go-dockerhalf-clientA-1,09:02:49.130298569,00:00:00
quic-go-dockerhalf-clientB-1,09:02:50.444028722,09:02:50.854466617
quic-go-dockerhalf-clientB-1,09:05:02.909864907,09:05:03.329532029
quic-go-dockerhalf-clientA-1,09:05:00.935752587,00:00:00
