Container,StartTime,EndTime
quic-go-dockerhalf-clientB-1,01:34:56.369822759,01:34:56.794864729
quic-go-dockerhalf-clientA-1,01:34:54.275167971,00:00:00
quic-go-dockerhalf-clientA-1,01:37:05.772126419,01:37:08.111838546
quic-go-dockerhalf-clientB-1,01:37:07.686900899,00:00:00
quic-go-dockerhalf-clientB-1,01:39:19.406213309,01:39:19.825209065
quic-go-dockerhalf-clientA-1,01:39:17.860871511,01:39:19.826942911
quic-go-dockerhalf-clientB-1,01:41:31.297389687,01:41:31.707500289
quic-go-dockerhalf-clientA-1,01:41:29.009087445,00:00:00
quic-go-dockerhalf-clientA-1,01:43:40.660591944,01:43:42.920546295
quic-go-dockerhalf-clientB-1,01:43:42.508147137,00:00:00
quic-go-dockerhalf-clientA-1,01:45:52.51197319,01:45:54.351355676
quic-go-dockerhalf-clientB-1,01:45:53.925588664,00:00:00
quic-go-dockerhalf-clientB-1,01:48:05.818816653,01:48:06.228249952
quic-go-dockerhalf-clientA-1,01:48:04.352994702,00:00:00
quic-go-dockerhalf-clientA-1,01:50:15.427826018,01:50:17.443664625
quic-go-dockerhalf-clientB-1,01:50:17.03192636,00:00:00
quic-go-dockerhalf-clientA-1,01:52:27.39066079,01:52:29.01281665
quic-go-dockerhalf-clientB-1,01:52:28.583772528,00:00:00
quic-go-dockerhalf-clientB-1,01:54:40.311818799,01:54:40.723698006
quic-go-dockerhalf-clientA-1,01:54:39.138277099,00:00:00
quic-go-dockerhalf-clientA-1,01:56:50.966050452,01:56:53.752665564
quic-go-dockerhalf-clientB-1,01:56:53.33712117,00:00:00
quic-go-dockerhalf-clientA-1,01:59:02.447461591,00:00:00
quic-go-dockerhalf-clientB-1,01:59:04.333201341,01:59:04.747504445
quic-go-dockerhalf-clientA-1,02:01:15.625286028,00:00:00
quic-go-dockerhalf-clientB-1,02:01:17.503060802,02:01:17.925398128
quic-go-dockerhalf-clientA-1,02:03:27.160185597,00:00:00
quic-go-dockerhalf-clientB-1,02:03:28.532384497,02:03:28.941247243
quic-go-dockerhalf-clientA-1,02:05:39.515153839,02:05:41.899676667
quic-go-dockerhalf-clientB-1,02:05:41.489403755,02:05:41.89892578
quic-go-dockerhalf-clientB-1,02:07:52.708865586,02:07:53.124691963
quic-go-dockerhalf-clientA-1,02:07:51.062696727,00:00:00
quic-go-dockerhalf-clientB-1,02:10:05.343940473,00:00:00
quic-go-dockerhalf-clientA-1,02:10:03.612653352,02:10:05.756551733
quic-go-dockerhalf-clientA-1,02:12:14.30816173,00:00:00
quic-go-dockerhalf-clientB-1,02:12:16.415470299,02:12:16.832958499
quic-go-dockerhalf-clientB-1,02:14:28.175740168,00:00:00
quic-go-dockerhalf-clientA-1,02:14:26.158452792,02:14:28.590568054
quic-go-dockerhalf-clientB-1,02:16:40.949658451,00:00:00
