Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,05:59:58.239543716,06:00:00.034279491
go-tcp-dockerfinish-clientB-1,05:59:59.824074071,06:00:00.084949966
go-tcp-dockerfinish-clientB-1,06:02:11.245313295,06:02:11.500188185
go-tcp-dockerfinish-clientA-1,06:02:09.637010151,06:02:11.44918455
go-tcp-dockerfinish-clientB-1,06:04:22.861446534,06:04:23.064747037
go-tcp-dockerfinish-clientA-1,06:04:20.883146098,06:04:23.115657784
go-tcp-dockerfinish-clientB-1,06:06:34.310579451,06:06:34.566415268
go-tcp-dockerfinish-clientA-1,06:06:32.496433815,06:06:34.515149865
go-tcp-dockerfinish-clientA-1,06:08:43.720139514,06:08:45.714648579
go-tcp-dockerfinish-clientB-1,06:08:45.45975867,06:08:45.664474949
go-tcp-dockerfinish-clientA-1,06:10:57.482578563,06:10:59.566817749
go-tcp-dockerfinish-clientB-1,06:10:59.312783328,06:10:59.516543646
go-tcp-dockerfinish-clientB-1,06:13:09.409644971,06:13:09.616563736
go-tcp-dockerfinish-clientA-1,06:13:07.533014396,06:13:09.667001721
go-tcp-dockerfinish-clientA-1,06:15:19.089265528,06:15:21.187588974
go-tcp-dockerfinish-clientB-1,06:15:20.932760733,06:15:21.187548095
go-tcp-dockerfinish-clientA-1,06:17:31.425319678,06:17:33.504717423
go-tcp-dockerfinish-clientB-1,06:17:33.247024868,06:17:33.504369065
go-tcp-dockerfinish-clientB-1,06:19:44.7926869,06:19:44.996517322
go-tcp-dockerfinish-clientA-1,06:19:43.02222234,06:19:45.047351166
go-tcp-dockerfinish-clientA-1,06:21:56.727611605,06:21:58.722956029
go-tcp-dockerfinish-clientB-1,06:21:58.468622889,06:21:58.672921086
go-tcp-dockerfinish-clientA-1,06:24:06.9032434,06:24:08.598000206
go-tcp-dockerfinish-clientB-1,06:24:08.341115093,06:24:08.547207111
go-tcp-dockerfinish-clientA-1,06:26:18.803486696,06:26:21.100933241
go-tcp-dockerfinish-clientB-1,06:26:20.896061012,06:26:21.151529768
go-tcp-dockerfinish-clientA-1,06:28:30.813331916,06:28:32.631530118
go-tcp-dockerfinish-clientB-1,06:28:32.37543762,06:28:32.580833128
go-tcp-dockerfinish-clientA-1,06:30:42.288949193,06:30:44.489975933
go-tcp-dockerfinish-clientB-1,06:30:44.216870294,06:30:44.490267261
go-tcp-dockerfinish-clientA-1,06:32:53.946794975,06:32:56.448500464
go-tcp-dockerfinish-clientB-1,06:32:56.194725854,06:32:56.397899203
