Container,StartTime,EndTime
go-tcp-dockerfinish-clientB-1,02:58:13.901088282,02:58:13.902212812
go-tcp-dockerfinish-clientA-1,02:58:12.231717129,02:58:13.902201558
go-tcp-dockerfinish-clientB-1,03:00:26.835315154,03:00:26.839583106
go-tcp-dockerfinish-clientA-1,03:00:24.611963224,03:00:26.839600861
go-tcp-dockerfinish-clientB-1,03:02:38.489899598,03:02:38.492986066
go-tcp-dockerfinish-clientA-1,03:02:36.439079172,03:02:38.492538864
go-tcp-dockerfinish-clientB-1,03:04:50.430006842,03:04:50.430959012
go-tcp-dockerfinish-clientA-1,03:04:48.679235991,03:04:50.430990062
go-tcp-dockerfinish-clientA-1,03:07:00.912408823,03:07:03.011125525
go-tcp-dockerfinish-clientB-1,03:07:03.009055519,03:07:03.010470308
go-tcp-dockerfinish-clientB-1,03:09:14.93982042,03:09:14.94070973
go-tcp-dockerfinish-clientA-1,03:09:12.717406823,03:09:14.940693591
go-tcp-dockerfinish-clientB-1,03:11:26.459088113,03:11:26.460854914
go-tcp-dockerfinish-clientA-1,03:11:24.22250824,03:11:26.460544751
go-tcp-dockerfinish-clientB-1,03:13:38.598565856,03:13:38.600209292
go-tcp-dockerfinish-clientA-1,03:13:36.573160164,03:13:38.599999384
go-tcp-dockerfinish-clientA-1,03:15:48.646716697,03:15:50.996218966
go-tcp-dockerfinish-clientB-1,03:15:50.994984417,03:15:50.99614254
go-tcp-dockerfinish-clientB-1,03:18:02.732866316,03:18:02.733963289
go-tcp-dockerfinish-clientA-1,03:18:00.813015846,03:18:02.733576843
go-tcp-dockerfinish-clientB-1,03:20:18.487473861,03:20:18.489862812
go-tcp-dockerfinish-clientA-1,03:20:13.836078267,03:20:18.489745851
go-tcp-dockerfinish-clientB-1,03:22:26.519937408,03:22:26.521521678
go-tcp-dockerfinish-clientA-1,03:22:24.593043538,03:22:26.521498018
go-tcp-dockerfinish-clientB-1,03:24:41.62425716,03:24:41.626319453
go-tcp-dockerfinish-clientA-1,03:24:37.170195933,03:24:41.625235877
go-tcp-dockerfinish-clientA-1,03:26:47.956067766,03:26:49.891112561
go-tcp-dockerfinish-clientB-1,03:26:49.889911536,03:26:49.891159329
go-tcp-dockerfinish-clientA-1,03:29:00.110172975,03:29:02.063507518
go-tcp-dockerfinish-clientB-1,03:29:02.062169107,03:29:02.063646654
go-tcp-dockerfinish-clientB-1,03:31:14.00869749,03:31:14.009639641
go-tcp-dockerfinish-clientA-1,03:31:12.063878644,03:31:14.012859351
go-tcp-dockerfinish-clientB-1,03:33:28.084468297,03:33:28.08615012
go-tcp-dockerfinish-clientA-1,03:33:24.745850469,03:33:28.086150293
go-tcp-dockerfinish-clientA-1,03:35:37.229623739,03:35:39.267269309
go-tcp-dockerfinish-clientB-1,03:35:39.266221087,03:35:39.267266005
go-tcp-dockerfinish-clientA-1,03:37:48.093052797,03:37:49.76867622
go-tcp-dockerfinish-clientB-1,03:37:49.767522577,03:37:49.768659587
go-tcp-dockerfinish-clientB-1,03:40:01.764621875,03:40:01.766007978
go-tcp-dockerfinish-clientA-1,03:40:00.235936503,03:40:01.766085559
go-tcp-dockerfinish-clientB-1,03:42:14.506390639,03:42:14.508984507
go-tcp-dockerfinish-clientA-1,03:42:12.593275919,03:42:14.508948854
go-tcp-dockerfinish-clientA-1,03:44:24.358558641,03:44:26.113879348
go-tcp-dockerfinish-clientB-1,03:44:26.113114186,03:44:26.113958172
go-tcp-dockerfinish-clientA-1,03:46:35.915690703,03:46:37.92010949
go-tcp-dockerfinish-clientB-1,03:46:37.919151768,03:46:37.92025904
go-tcp-dockerfinish-clientB-1,03:48:49.360868069,03:48:49.363403631
go-tcp-dockerfinish-clientA-1,03:48:47.631124755,03:48:49.36341796
go-tcp-dockerfinish-clientA-1,03:50:59.63818288,03:51:01.496951646
go-tcp-dockerfinish-clientB-1,03:51:01.495831905,03:51:01.496963531
go-tcp-dockerfinish-clientA-1,03:53:11.156089083,03:53:12.894378451
go-tcp-dockerfinish-clientB-1,03:53:12.892922078,03:53:12.894562143
go-tcp-dockerfinish-clientA-1,03:55:23.134985629,03:55:25.110784123
go-tcp-dockerfinish-clientB-1,03:55:25.109843049,03:55:25.110759398
go-tcp-dockerfinish-clientB-1,03:57:36.237727331,03:57:36.239968975
go-tcp-dockerfinish-clientA-1,03:57:34.370589527,03:57:36.239853583
go-tcp-dockerfinish-clientA-1,03:59:46.059656629,03:59:47.887756603
go-tcp-dockerfinish-clientB-1,03:59:47.882730492,03:59:47.887746157
go-tcp-dockerfinish-clientA-1,04:01:58.245497738,04:02:00.105366469
go-tcp-dockerfinish-clientB-1,04:02:00.103411956,04:02:00.105185125
go-tcp-dockerfinish-clientA-1,04:04:10.352655422,04:04:11.980929576
go-tcp-dockerfinish-clientB-1,04:04:11.97791315,04:04:11.981466351
go-tcp-dockerfinish-clientB-1,04:06:23.009410651,04:06:23.010707734
go-tcp-dockerfinish-clientA-1,04:06:21.63669655,04:06:23.01079041
go-tcp-dockerfinish-clientA-1,04:08:33.211199125,04:08:35.227971799
go-tcp-dockerfinish-clientB-1,04:08:35.220615363,04:08:35.226885846
go-tcp-dockerfinish-clientB-1,04:10:47.763612587,04:10:47.765380046
go-tcp-dockerfinish-clientA-1,04:10:45.853293281,04:10:47.765090186
go-tcp-dockerfinish-clientB-1,04:12:59.291927363,04:12:59.292702168
go-tcp-dockerfinish-clientA-1,04:12:57.504360696,04:12:59.292621218
go-tcp-dockerfinish-clientA-1,04:15:08.953153824,04:15:10.762047194
go-tcp-dockerfinish-clientB-1,04:15:10.760940213,04:15:10.762460034
go-tcp-dockerfinish-clientA-1,04:17:21.452648824,04:17:23.264228451
go-tcp-dockerfinish-clientB-1,04:17:23.258805383,04:17:23.265653496
go-tcp-dockerfinish-clientB-1,04:19:35.243777544,04:19:35.251371624
go-tcp-dockerfinish-clientA-1,04:19:33.307324028,04:19:35.250895905
go-tcp-dockerfinish-clientB-1,04:21:48.123597897,04:21:48.124671235
go-tcp-dockerfinish-clientA-1,04:21:46.150398828,04:21:48.124322602
go-tcp-dockerfinish-clientA-1,04:23:57.192428422,04:23:59.035889588
go-tcp-dockerfinish-clientB-1,04:23:59.010903413,04:23:59.035898783
go-tcp-dockerfinish-clientA-1,04:26:08.789046258,04:26:10.615175992
go-tcp-dockerfinish-clientB-1,04:26:10.614558266,04:26:10.615301975
go-tcp-dockerfinish-clientB-1,04:28:22.137582508,04:28:22.141590654
go-tcp-dockerfinish-clientA-1,04:28:20.217065087,04:28:22.140968471
go-tcp-dockerfinish-clientA-1,04:30:32.38458771,04:30:34.174675691
go-tcp-dockerfinish-clientB-1,04:30:34.172617015,04:30:34.175066996
go-tcp-dockerfinish-clientA-1,04:32:43.793275845,04:32:45.680108224
go-tcp-dockerfinish-clientB-1,04:32:45.673275845,04:32:45.680220509
go-tcp-dockerfinish-clientB-1,04:34:57.990421275,04:34:57.992322759
go-tcp-dockerfinish-clientA-1,04:34:56.096009704,04:34:57.992546273
go-tcp-dockerfinish-clientA-1,04:37:08.091910206,04:37:09.895364632
go-tcp-dockerfinish-clientB-1,04:37:09.892104391,04:37:09.895495701
go-tcp-dockerfinish-clientB-1,04:39:21.817744931,04:39:21.820386522
go-tcp-dockerfinish-clientA-1,04:39:19.960766582,04:39:21.82050195
go-tcp-dockerfinish-clientB-1,04:41:33.50690613,04:41:33.507726261
go-tcp-dockerfinish-clientA-1,04:41:31.76782456,04:41:33.507701758
go-tcp-dockerfinish-clientA-1,04:43:44.423555646,04:43:46.258576678
go-tcp-dockerfinish-clientB-1,04:43:46.255611899,04:43:46.258847181
go-tcp-dockerfinish-clientB-1,04:45:57.64999319,04:45:57.650853563
go-tcp-dockerfinish-clientA-1,04:45:56.205641175,04:45:57.650905182
go-tcp-dockerfinish-clientB-1,04:48:10.317357382,04:48:10.318379738
go-tcp-dockerfinish-clientA-1,04:48:07.982522367,04:48:10.318345348
go-tcp-dockerfinish-clientA-1,04:50:19.885036127,04:50:21.68926171
go-tcp-dockerfinish-clientB-1,04:50:21.688267489,04:50:21.689255211
go-tcp-dockerfinish-clientA-1,04:52:31.587499697,04:52:33.956139109
go-tcp-dockerfinish-clientB-1,04:52:33.9547992,04:52:33.956359139
go-tcp-dockerfinish-clientA-1,04:54:43.315083627,04:54:45.152438542
go-tcp-dockerfinish-clientB-1,04:54:45.1481954,04:54:45.152349255
go-tcp-dockerfinish-clientB-1,04:56:57.064041005,04:56:57.066086326
go-tcp-dockerfinish-clientA-1,04:56:55.196915849,04:56:57.065884433
go-tcp-dockerfinish-clientA-1,04:59:06.413759665,04:59:08.393641454
go-tcp-dockerfinish-clientB-1,04:59:08.393012996,04:59:08.393701972
go-tcp-dockerfinish-clientA-1,05:01:18.321834279,05:01:19.779978241
go-tcp-dockerfinish-clientB-1,05:01:19.777940912,05:01:19.78000335
go-tcp-dockerfinish-clientA-1,05:03:30.326711896,05:03:31.908368083
go-tcp-dockerfinish-clientB-1,05:03:31.907370936,05:03:31.908288536
go-tcp-dockerfinish-clientB-1,05:05:44.117781976,05:05:44.118911312
go-tcp-dockerfinish-clientA-1,05:05:41.907342791,05:05:44.119056407
go-tcp-dockerfinish-clientA-1,05:07:53.86382604,05:07:55.698324192
go-tcp-dockerfinish-clientB-1,05:07:55.696132602,05:07:55.698192598
go-tcp-dockerfinish-clientA-1,05:10:06.085004019,05:10:07.737732884
go-tcp-dockerfinish-clientB-1,05:10:07.736793655,05:10:07.738047189
go-tcp-dockerfinish-clientB-1,05:12:19.14158168,05:12:19.142630529
go-tcp-dockerfinish-clientA-1,05:12:17.560963483,05:12:19.142630524
go-tcp-dockerfinish-clientB-1,05:14:31.84933064,05:14:31.850443073
go-tcp-dockerfinish-clientA-1,05:14:29.653578621,05:14:31.85045073
go-tcp-dockerfinish-clientB-1,05:16:42.774155375,05:16:42.775829541
go-tcp-dockerfinish-clientA-1,05:16:40.975053989,05:16:42.775878518
go-tcp-dockerfinish-clientB-1,05:18:54.145017599,05:18:54.145798505
go-tcp-dockerfinish-clientA-1,05:18:52.385332211,05:18:54.145751232
go-tcp-dockerfinish-clientA-1,05:21:04.288227814,05:21:06.107205328
go-tcp-dockerfinish-clientB-1,05:21:06.105996229,05:21:06.107197105
go-tcp-dockerfinish-clientB-1,05:23:18.108266457,05:23:18.110254236
go-tcp-dockerfinish-clientA-1,05:23:15.895571695,05:23:18.110268848
go-tcp-dockerfinish-clientB-1,05:25:29.774625927,05:25:29.778056889
go-tcp-dockerfinish-clientA-1,05:25:27.811392463,05:25:29.778144956
go-tcp-dockerfinish-clientB-1,05:27:41.010524662,05:27:41.011577766
go-tcp-dockerfinish-clientA-1,05:27:39.470882103,05:27:41.01152589
go-tcp-dockerfinish-clientB-1,05:29:52.978756352,05:29:52.981407815
go-tcp-dockerfinish-clientA-1,05:29:51.152398658,05:29:52.981067498
go-tcp-dockerfinish-clientB-1,05:32:04.829385038,05:32:04.833488974
go-tcp-dockerfinish-clientA-1,05:32:02.873171756,05:32:04.833505993
go-tcp-dockerfinish-clientA-1,05:34:15.282830577,05:34:17.30446308
go-tcp-dockerfinish-clientB-1,05:34:17.300920952,05:34:17.304516347
go-tcp-dockerfinish-clientA-1,05:36:27.10126063,05:36:28.94617817
go-tcp-dockerfinish-clientB-1,05:36:28.945060369,05:36:28.946210137
go-tcp-dockerfinish-clientA-1,05:38:39.012156185,05:38:40.966413277
go-tcp-dockerfinish-clientB-1,05:38:40.963867008,05:38:40.965989659
go-tcp-dockerfinish-clientB-1,05:40:52.361693872,05:40:52.36326313
go-tcp-dockerfinish-clientA-1,05:40:50.340219657,05:40:52.363056515
go-tcp-dockerfinish-clientB-1,05:43:04.398978557,05:43:04.399839576
go-tcp-dockerfinish-clientA-1,05:43:02.323567664,05:43:04.399925215
go-tcp-dockerfinish-clientB-1,05:45:15.829304253,05:45:15.832574446
go-tcp-dockerfinish-clientA-1,05:45:13.924579386,05:45:15.831900479
go-tcp-dockerfinish-clientA-1,05:47:25.503374484,05:47:27.243773157
go-tcp-dockerfinish-clientB-1,05:47:27.241807626,05:47:27.243834065
go-tcp-dockerfinish-clientA-1,05:49:37.341535888,05:49:39.237019351
go-tcp-dockerfinish-clientB-1,05:49:39.235787549,05:49:39.23731621
go-tcp-dockerfinish-clientB-1,05:51:50.829095029,05:51:50.830091832
go-tcp-dockerfinish-clientA-1,05:51:49.021461604,05:51:50.830077238
go-tcp-dockerfinish-clientB-1,05:54:03.099047903,05:54:03.101392413
go-tcp-dockerfinish-clientA-1,05:54:01.223817909,05:54:03.101506715
go-tcp-dockerfinish-clientB-1,05:56:14.898270985,05:56:14.899054685
go-tcp-dockerfinish-clientA-1,05:56:13.038095845,05:56:14.89900674
go-tcp-dockerfinish-clientA-1,05:58:24.833521834,05:58:27.022785475
go-tcp-dockerfinish-clientB-1,05:58:27.021810418,05:58:27.022812385
go-tcp-dockerfinish-clientA-1,06:00:36.240523199,06:00:38.130449699
go-tcp-dockerfinish-clientB-1,06:00:38.126004348,06:00:38.130121252
go-tcp-dockerfinish-clientB-1,06:02:49.990950066,06:02:49.991918503
go-tcp-dockerfinish-clientA-1,06:02:48.085337299,06:02:49.991945521
go-tcp-dockerfinish-clientB-1,06:05:03.058499672,06:05:03.059509139
go-tcp-dockerfinish-clientA-1,06:05:00.848835997,06:05:03.059568067
go-tcp-dockerfinish-clientB-1,06:07:14.350141898,06:07:14.351333896
go-tcp-dockerfinish-clientA-1,06:07:12.522826214,06:07:14.351325647
go-tcp-dockerfinish-clientA-1,06:09:24.140951506,06:09:26.263263837
go-tcp-dockerfinish-clientB-1,06:09:26.262590491,06:09:26.263451178
go-tcp-dockerfinish-clientB-1,06:11:38.135761819,06:11:38.136933251
go-tcp-dockerfinish-clientA-1,06:11:35.941202009,06:11:38.136559395
go-tcp-dockerfinish-clientA-1,06:13:47.142250383,06:13:48.525041414
go-tcp-dockerfinish-clientB-1,06:13:48.522665169,06:13:48.525030844
go-tcp-dockerfinish-clientB-1,06:16:02.958956526,06:16:02.960553832
go-tcp-dockerfinish-clientA-1,06:16:00.659091319,06:16:02.960304484
go-tcp-dockerfinish-clientA-1,06:18:11.70995324,06:18:13.569443183
go-tcp-dockerfinish-clientB-1,06:18:13.567624627,06:18:13.569446604
go-tcp-dockerfinish-clientB-1,06:20:25.183263582,06:20:25.184958749
go-tcp-dockerfinish-clientA-1,06:20:23.69212504,06:20:25.184947323
go-tcp-dockerfinish-clientA-1,06:22:36.651784719,06:22:38.556307954
go-tcp-dockerfinish-clientB-1,06:22:38.555162126,06:22:38.556378419
go-tcp-dockerfinish-clientA-1,06:24:47.571784216,06:24:49.492473269
go-tcp-dockerfinish-clientB-1,06:24:49.491726012,06:24:49.49247306
go-tcp-dockerfinish-clientB-1,06:27:01.362063172,06:27:01.363213842
go-tcp-dockerfinish-clientA-1,06:26:59.38190383,06:27:01.362989196
go-tcp-dockerfinish-clientA-1,06:29:11.065144904,06:29:12.801437674
go-tcp-dockerfinish-clientB-1,06:29:12.80049404,06:29:12.802012536
go-tcp-dockerfinish-clientA-1,06:31:23.220576875,06:31:24.854268227
go-tcp-dockerfinish-clientB-1,06:31:24.852512806,06:31:24.854917489
go-tcp-dockerfinish-clientB-1,06:33:36.358868855,06:33:36.359884064
go-tcp-dockerfinish-clientA-1,06:33:34.583409958,06:33:36.359660207
go-tcp-dockerfinish-clientA-1,06:35:46.219182339,06:35:47.985401401
go-tcp-dockerfinish-clientB-1,06:35:47.984662683,06:35:47.985460444
