Container,StartTime,EndTime
quic-go-dockerhalf-clientB-1,01:32:02.266475399,01:32:02.271414535
quic-go-dockerhalf-clientA-1,01:32:00.163339277,01:32:02.27130162
quic-go-dockerhalf-clientA-1,01:34:11.153398087,01:34:12.744701402
quic-go-dockerhalf-clientB-1,01:34:12.738446426,00:00:00
quic-go-dockerhalf-clientB-1,01:36:24.465099425,01:36:24.472098609
quic-go-dockerhalf-clientA-1,01:36:22.588134046,00:00:00
quic-go-dockerhalf-clientB-1,01:38:36.0545491,01:38:36.063351233
quic-go-dockerhalf-clientA-1,01:38:34.605040337,00:00:00
quic-go-dockerhalf-clientB-1,01:40:47.259352834,01:40:47.265158629
quic-go-dockerhalf-clientA-1,01:40:45.958251122,00:00:00
quic-go-dockerhalf-clientA-1,01:42:58.091049708,00:00:00
quic-go-dockerhalf-clientB-1,01:42:59.966063425,01:42:59.972419449
quic-go-dockerhalf-clientA-1,01:45:10.326649865,00:00:00
quic-go-dockerhalf-clientB-1,01:45:12.290750036,01:45:12.297545936
quic-go-dockerhalf-clientB-1,01:47:23.401041612,00:00:00
quic-go-dockerhalf-clientA-1,01:47:21.739282454,01:47:23.407763535
quic-go-dockerhalf-clientA-1,01:49:33.492509358,01:49:35.670623078
quic-go-dockerhalf-clientB-1,01:49:35.664051225,00:00:00
quic-go-dockerhalf-clientA-1,01:51:48.467400181,00:00:00
quic-go-dockerhalf-clientB-1,01:51:51.049874465,01:51:51.060370441
quic-go-dockerhalf-clientA-1,01:53:57.966545627,00:00:00
quic-go-dockerhalf-clientB-1,01:53:59.78201049,01:53:59.788485733
quic-go-dockerhalf-clientB-1,01:56:11.079441284,00:00:00
quic-go-dockerhalf-clientA-1,01:56:09.1540678,01:56:11.085377275
quic-go-dockerhalf-clientB-1,01:58:22.862082263,00:00:00
quic-go-dockerhalf-clientA-1,01:58:21.284751132,01:58:22.868689974
quic-go-dockerhalf-clientB-1,02:00:34.489269305,02:00:34.497593905
quic-go-dockerhalf-clientA-1,02:00:33.031513921,00:00:00
quic-go-dockerhalf-clientB-1,02:02:46.553124522,00:00:00
quic-go-dockerhalf-clientA-1,02:02:44.708997753,02:02:46.559032363
quic-go-dockerhalf-clientB-1,02:04:57.890939484,02:04:57.897026925
quic-go-dockerhalf-clientA-1,02:04:56.094462013,00:00:00
quic-go-dockerhalf-clientB-1,02:07:09.726223484,00:00:00
quic-go-dockerhalf-clientA-1,02:07:07.810082008,02:07:09.734907363
quic-go-dockerhalf-clientA-1,02:09:19.673498935,02:09:21.957772163
quic-go-dockerhalf-clientB-1,02:09:21.949215955,02:09:21.957327216
quic-go-dockerhalf-clientB-1,02:11:33.313167669,02:11:33.330602761
quic-go-dockerhalf-clientA-1,02:11:31.483150982,00:00:00
quic-go-dockerhalf-clientA-1,02:13:43.86976532,00:00:00
quic-go-dockerhalf-clientB-1,02:13:45.595914117,02:13:45.601404542
quic-go-dockerhalf-clientA-1,02:15:55.555219283,00:00:00
quic-go-dockerhalf-clientB-1,02:15:57.60249585,02:15:57.610565991
quic-go-dockerhalf-clientA-1,02:18:06.389027156,02:18:07.957355923
