Container,StartTime,EndTime
quic-go-dockerhalf-clientA-1,01:52:02.800703272,00:00:00
quic-go-dockerhalf-clientB-1,01:52:04.265981113,01:52:04.319085168
quic-go-dockerhalf-clientA-1,01:54:13.784958368,00:00:00
quic-go-dockerhalf-clientB-1,01:54:15.77341935,01:54:15.827896586
quic-go-dockerhalf-clientB-1,01:56:28.278670525,01:56:28.326222796
quic-go-dockerhalf-clientA-1,01:56:26.18993574,00:00:00
quic-go-dockerhalf-clientB-1,01:58:38.736646903,00:00:00
quic-go-dockerhalf-clientB-1,01:58:38.736646903,01:58:38.785322571
quic-go-dockerhalf-clientB-1,02:00:51.467039619,00:00:00
quic-go-dockerhalf-clientA-1,02:00:49.512797892,02:00:51.515131789
quic-go-dockerhalf-clientA-1,02:03:01.749014314,02:03:03.641888905
quic-go-dockerhalf-clientB-1,02:03:03.593703216,00:00:00
quic-go-dockerhalf-clientB-1,02:05:14.724313668,00:00:00
quic-go-dockerhalf-clientA-1,02:05:12.660830909,02:05:14.783393925
quic-go-dockerhalf-clientA-1,02:07:24.488703286,00:00:00
quic-go-dockerhalf-clientB-1,02:07:25.883955159,02:07:25.936412448
quic-go-dockerhalf-clientA-1,02:09:36.043283363,00:00:00
quic-go-dockerhalf-clientB-1,02:09:37.834422234,02:09:37.88254611
quic-go-dockerhalf-clientB-1,02:11:49.98934841,00:00:00
quic-go-dockerhalf-clientA-1,02:11:47.541278221,02:11:50.036327801
quic-go-dockerhalf-clientB-1,02:14:01.47551433,02:14:01.546297142
quic-go-dockerhalf-clientA-1,02:13:59.418023887,00:00:00
quic-go-dockerhalf-clientA-1,02:16:10.76891692,00:00:00
quic-go-dockerhalf-clientB-1,02:16:12.624725577,02:16:12.795561592
quic-go-dockerhalf-clientB-1,02:18:24.421482826,02:18:24.468698168
quic-go-dockerhalf-clientA-1,02:18:22.679447091,00:00:00
quic-go-dockerhalf-clientB-1,02:20:36.552256712,00:00:00
quic-go-dockerhalf-clientA-1,02:20:34.407373429,02:20:36.611830821
quic-go-dockerhalf-clientB-1,02:22:47.756423409,00:00:00
quic-go-dockerhalf-clientA-1,02:22:45.781245099,02:22:47.809402455
quic-go-dockerhalf-clientB-1,02:25:00.105916214,00:00:00
quic-go-dockerhalf-clientA-1,02:24:58.066926883,02:25:00.154083101
quic-go-dockerhalf-clientB-1,02:27:11.270853503,02:27:11.317187629
quic-go-dockerhalf-clientA-1,02:27:09.849346986,00:00:00
quic-go-dockerhalf-clientA-1,02:29:21.030950008,00:00:00
quic-go-dockerhalf-clientB-1,02:29:23.400727616,02:29:23.450972081
quic-go-dockerhalf-clientA-1,02:31:32.425046578,02:31:34.221682329
quic-go-dockerhalf-clientB-1,02:31:34.173714653,00:00:00
quic-go-dockerhalf-clientB-1,02:33:47.164964847,02:33:47.217978637
quic-go-dockerhalf-clientA-1,02:33:44.552218578,00:00:00
quic-go-dockerhalf-clientA-1,02:35:56.180945254,02:35:57.992127277
quic-go-dockerhalf-clientB-1,02:35:57.943153007,00:00:00
quic-go-dockerhalf-clientA-1,02:38:08.151412884,00:00:00
quic-go-dockerhalf-clientB-1,02:38:09.750786346,02:38:09.815707428
quic-go-dockerhalf-clientA-1,02:40:19.766677251,00:00:00
quic-go-dockerhalf-clientB-1,02:40:21.229274593,02:40:21.293076651
quic-go-dockerhalf-clientA-1,02:42:31.513059412,02:42:33.201843672
quic-go-dockerhalf-clientB-1,02:42:33.128963364,00:00:00
quic-go-dockerhalf-clientA-1,02:44:43.033863976,00:00:00
quic-go-dockerhalf-clientB-1,02:44:44.860528473,02:44:44.910886763
quic-go-dockerhalf-clientB-1,02:46:56.21197513,02:46:56.311412161
quic-go-dockerhalf-clientA-1,02:46:55.038522721,00:00:00
quic-go-dockerhalf-clientA-1,02:49:05.994893186,02:49:07.319986059
quic-go-dockerhalf-clientB-1,02:49:07.257228484,00:00:00
quic-go-dockerhalf-clientA-1,02:51:17.80404838,00:00:00
quic-go-dockerhalf-clientB-1,02:51:19.027310721,02:51:19.078980723
quic-go-dockerhalf-clientA-1,02:53:29.789387079,02:53:31.371025953
quic-go-dockerhalf-clientB-1,02:53:31.322771227,00:00:00
quic-go-dockerhalf-clientA-1,02:55:41.337719253,02:55:42.909453133
quic-go-dockerhalf-clientB-1,02:55:42.858908172,00:00:00
quic-go-dockerhalf-clientB-1,02:57:54.553169013,00:00:00
quic-go-dockerhalf-clientA-1,02:57:52.891327636,02:57:54.60624808
quic-go-dockerhalf-clientB-1,03:00:06.510441984,03:00:06.568414303
quic-go-dockerhalf-clientA-1,03:00:04.087849687,00:00:00
quic-go-dockerhalf-clientA-1,03:02:16.164830889,03:02:18.579237526
quic-go-dockerhalf-clientB-1,03:02:18.307572424,03:02:18.58473524
quic-go-dockerhalf-clientB-1,03:04:29.246006963,00:00:00
quic-go-dockerhalf-clientA-1,03:04:27.380422746,03:04:29.29272971
quic-go-dockerhalf-clientB-1,03:06:41.22193438,03:06:41.283939116
quic-go-dockerhalf-clientA-1,03:06:39.358545867,00:00:00
quic-go-dockerhalf-clientA-1,03:08:50.956776373,00:00:00
quic-go-dockerhalf-clientB-1,03:08:52.710376133,03:08:52.763611595
quic-go-dockerhalf-clientB-1,03:11:05.589326942,03:11:05.640175513
quic-go-dockerhalf-clientA-1,03:11:04.176977131,00:00:00
quic-go-dockerhalf-clientB-1,03:13:15.79342292,03:13:15.85445679
quic-go-dockerhalf-clientA-1,03:13:14.472745102,03:13:15.84883215
quic-go-dockerhalf-clientA-1,03:15:27.380140451,00:00:00
quic-go-dockerhalf-clientB-1,03:15:28.760300784,03:15:28.815511313
quic-go-dockerhalf-clientB-1,03:17:39.439038699,00:00:00
quic-go-dockerhalf-clientA-1,03:17:37.801446599,03:17:39.496826271
quic-go-dockerhalf-clientA-1,03:19:49.805105372,03:19:51.471631855
quic-go-dockerhalf-clientB-1,03:19:51.410302793,00:00:00
quic-go-dockerhalf-clientA-1,03:22:02.665031522,00:00:00
quic-go-dockerhalf-clientB-1,03:22:04.64740494,03:22:04.70066246
quic-go-dockerhalf-clientA-1,03:24:13.256123926,03:24:14.400369263
quic-go-dockerhalf-clientB-1,03:24:14.333540272,00:00:00
quic-go-dockerhalf-clientA-1,03:26:25.146390705,03:26:26.975270074
quic-go-dockerhalf-clientB-1,03:26:26.918108121,00:00:00
quic-go-dockerhalf-clientB-1,03:28:38.177554133,00:00:00
quic-go-dockerhalf-clientA-1,03:28:36.513403929,03:28:38.22798193
quic-go-dockerhalf-clientA-1,03:30:48.341180325,00:00:00
quic-go-dockerhalf-clientB-1,03:30:49.546969156,03:30:49.610239791
quic-go-dockerhalf-clientB-1,03:33:01.733525354,03:33:01.788092208
quic-go-dockerhalf-clientA-1,03:32:59.8828884,00:00:00
quic-go-dockerhalf-clientB-1,03:35:13.718633957,03:35:13.782898517
