Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,01:26:48.071398362,01:26:50.453039755
go-tcp-dockerfinish-clientB-1,01:26:49.949357537,01:26:50.453275658
go-tcp-dockerfinish-clientB-1,01:29:01.040625224,01:29:01.444837208
go-tcp-dockerfinish-clientA-1,01:28:59.425072232,01:29:01.545107654
go-tcp-dockerfinish-clientA-1,01:31:11.362192683,01:31:13.687291406
go-tcp-dockerfinish-clientB-1,01:31:13.183606806,01:31:13.687292325
go-tcp-dockerfinish-clientB-1,01:33:25.82371203,01:33:26.326383596
go-tcp-dockerfinish-clientA-1,01:33:22.964500433,01:33:26.326311654
go-tcp-dockerfinish-clientA-1,01:35:35.151376537,01:35:37.788966424
go-tcp-dockerfinish-clientB-1,01:35:37.28464318,01:35:37.688229787
go-tcp-dockerfinish-clientA-1,01:37:46.881016234,01:37:49.135234492
go-tcp-dockerfinish-clientB-1,01:37:48.631926876,01:37:49.135193499
go-tcp-dockerfinish-clientA-1,01:39:58.270546169,01:40:00.170002552
go-tcp-dockerfinish-clientB-1,01:39:59.666862472,01:40:00.169982904
go-tcp-dockerfinish-clientA-1,01:42:09.606877034,01:42:11.63256834
go-tcp-dockerfinish-clientB-1,01:42:11.230318238,01:42:11.732904562
go-tcp-dockerfinish-clientA-1,01:44:22.086846144,01:44:24.474273884
go-tcp-dockerfinish-clientB-1,01:44:24.072129236,01:44:24.574577738
go-tcp-dockerfinish-clientA-1,01:46:33.027891833,01:46:35.000918903
go-tcp-dockerfinish-clientB-1,01:46:34.497372569,01:46:35.000924637
go-tcp-dockerfinish-clientB-1,01:48:46.480769465,01:48:46.984577917
go-tcp-dockerfinish-clientA-1,01:48:45.025598442,01:48:46.884494166
go-tcp-dockerfinish-clientB-1,01:50:58.845161673,01:50:59.249660772
go-tcp-dockerfinish-clientA-1,01:50:56.631752233,01:50:59.349733348
go-tcp-dockerfinish-clientB-1,01:53:10.170589806,01:53:10.673464357
go-tcp-dockerfinish-clientA-1,01:53:08.279591751,01:53:10.673455345
go-tcp-dockerfinish-clientB-1,01:55:25.394306739,01:55:25.898239556
go-tcp-dockerfinish-clientA-1,01:55:23.473702033,01:55:25.797947932
go-tcp-dockerfinish-clientA-1,01:57:33.188203401,01:57:35.551275131
go-tcp-dockerfinish-clientB-1,01:57:35.045373349,01:57:35.450889063
