Container,StartTime,EndTime
go-tcp-dockerfinish-clientA-1,06:32:56.713548965,06:32:58.906697942
go-tcp-dockerfinish-clientB-1,06:32:58.853969711,06:32:58.906766525
go-tcp-dockerfinish-clientA-1,06:35:08.976757892,06:35:11.456613401
go-tcp-dockerfinish-clientB-1,06:35:11.410034816,06:35:11.466783564
go-tcp-dockerfinish-clientA-1,06:37:20.595741132,06:37:22.135622749
go-tcp-dockerfinish-clientB-1,06:37:22.078082071,06:37:22.125112908
go-tcp-dockerfinish-clientB-1,06:39:34.397118536,06:39:34.459403345
go-tcp-dockerfinish-clientA-1,06:39:32.536620184,06:39:34.457813639
go-tcp-dockerfinish-clientA-1,06:41:44.084528736,06:41:45.829710775
go-tcp-dockerfinish-clientB-1,06:41:45.774153318,06:41:45.829666121
go-tcp-dockerfinish-clientA-1,06:43:55.718919921,06:43:57.546576532
go-tcp-dockerfinish-clientB-1,06:43:57.491640445,06:43:57.536129769
go-tcp-dockerfinish-clientB-1,06:46:09.288006982,06:46:09.341603092
go-tcp-dockerfinish-clientA-1,06:46:07.435424092,06:46:09.341604559
go-tcp-dockerfinish-clientA-1,06:48:19.027138175,06:48:21.039469394
go-tcp-dockerfinish-clientB-1,06:48:20.990211932,06:48:21.049479904
go-tcp-dockerfinish-clientB-1,06:50:32.52478022,06:50:32.569749353
go-tcp-dockerfinish-clientA-1,06:50:30.960843544,06:50:32.581265137
go-tcp-dockerfinish-clientA-1,06:52:42.732240603,06:52:44.52590368
go-tcp-dockerfinish-clientB-1,06:52:44.482169475,06:52:44.536700047
go-tcp-dockerfinish-clientA-1,06:54:54.688227678,06:54:56.527687527
go-tcp-dockerfinish-clientB-1,06:54:56.469013606,06:54:56.516001536
go-tcp-dockerfinish-clientA-1,06:57:06.049915644,06:57:07.957279493
go-tcp-dockerfinish-clientB-1,06:57:07.902108774,06:57:07.947033426
go-tcp-dockerfinish-clientA-1,06:59:17.727670938,06:59:19.340537375
go-tcp-dockerfinish-clientB-1,06:59:19.286261353,06:59:19.330220129
go-tcp-dockerfinish-clientB-1,07:01:31.489402213,07:01:31.542637418
go-tcp-dockerfinish-clientA-1,07:01:29.731746008,07:01:31.542681898
go-tcp-dockerfinish-clientB-1,07:03:42.724973864,07:03:42.768746747
