Container,StartTime,EndTime
quic-go-dockerhalf-clientB-1,06:00:08.19799411,00:00:00
quic-go-dockerhalf-clientA-1,06:00:06.095885895,06:00:08.429289386
quic-go-dockerhalf-clientA-1,06:02:17.692211738,00:00:00
quic-go-dockerhalf-clientB-1,06:02:19.107421817,06:02:19.318517683
quic-go-dockerhalf-clientB-1,06:04:30.349994002,06:04:30.579585251
quic-go-dockerhalf-clientA-1,06:04:28.434114311,00:00:00
quic-go-dockerhalf-clientA-1,06:06:41.422976749,06:06:43.477833981
quic-go-dockerhalf-clientB-1,06:06:43.269651142,00:00:00
quic-go-dockerhalf-clientA-1,06:08:52.721489184,00:00:00
quic-go-dockerhalf-clientB-1,06:08:54.543010624,06:08:54.750884292
quic-go-dockerhalf-clientA-1,06:11:04.624692576,00:00:00
quic-go-dockerhalf-clientB-1,06:11:06.555634419,06:11:06.764254868
quic-go-dockerhalf-clientB-1,06:13:18.074656886,06:13:18.287454487
quic-go-dockerhalf-clientA-1,06:13:16.0039762,00:00:00
quic-go-dockerhalf-clientB-1,06:15:29.245233257,00:00:00
quic-go-dockerhalf-clientA-1,06:15:27.524030599,06:15:29.456165164
quic-go-dockerhalf-clientA-1,06:17:39.130526966,06:17:41.149148915
quic-go-dockerhalf-clientB-1,06:17:40.934481662,00:00:00
quic-go-dockerhalf-clientB-1,06:19:52.966470585,06:19:53.176553829
quic-go-dockerhalf-clientA-1,06:19:51.568794102,00:00:00
quic-go-dockerhalf-clientB-1,06:22:05.222756879,06:22:05.432286954
quic-go-dockerhalf-clientA-1,06:22:03.622957969,06:22:05.433063743
quic-go-dockerhalf-clientA-1,06:24:14.986671245,06:24:16.228466902
quic-go-dockerhalf-clientB-1,06:24:16.011585452,00:00:00
quic-go-dockerhalf-clientB-1,06:26:32.127228069,00:00:00
quic-go-dockerhalf-clientA-1,06:26:29.230855827,06:26:32.337525993
quic-go-dockerhalf-clientA-1,06:28:38.290690994,00:00:00
quic-go-dockerhalf-clientB-1,06:28:40.252785795,06:28:40.465881179
quic-go-dockerhalf-clientA-1,06:30:52.367355184,06:30:54.073866647
quic-go-dockerhalf-clientB-1,06:30:53.855757569,00:00:00
quic-go-dockerhalf-clientA-1,06:33:03.411712154,00:00:00
quic-go-dockerhalf-clientB-1,06:33:06.72772445,06:33:06.94013092
quic-go-dockerhalf-clientA-1,06:35:14.820022588,00:00:00
quic-go-dockerhalf-clientB-1,06:35:16.332529834,06:35:16.585048311
quic-go-dockerhalf-clientB-1,06:37:28.421284552,06:37:28.629362638
quic-go-dockerhalf-clientA-1,06:37:26.132137527,00:00:00
quic-go-dockerhalf-clientA-1,06:39:38.191051276,00:00:00
quic-go-dockerhalf-clientB-1,06:39:40.294628907,06:39:40.51139418
quic-go-dockerhalf-clientA-1,06:41:49.734780779,00:00:00
quic-go-dockerhalf-clientB-1,06:41:51.433698432,06:41:51.650032929
