Container,StartTime,EndTime
quic-go-dockerhalf-clientB-1,14:18:51.350503633,14:18:51.557001111
quic-go-dockerhalf-clientA-1,14:18:48.515471057,00:00:00
quic-go-dockerhalf-clientB-1,14:21:00.716677793,14:21:00.931994865
quic-go-dockerhalf-clientA-1,14:20:59.915335538,00:00:00
quic-go-dockerhalf-clientB-1,14:23:14.396078485,14:23:14.607215241
quic-go-dockerhalf-clientA-1,14:23:11.772894769,14:23:14.604826044
quic-go-dockerhalf-clientA-1,14:25:22.234952836,00:00:00
quic-go-dockerhalf-clientB-1,14:25:23.666383665,14:25:23.886349702
quic-go-dockerhalf-clientB-1,14:27:36.443022854,00:00:00
quic-go-dockerhalf-clientA-1,14:27:34.426359431,14:27:36.650362158
quic-go-dockerhalf-clientA-1,14:29:45.367760925,14:29:47.323050482
quic-go-dockerhalf-clientB-1,14:29:47.107835336,00:00:00
quic-go-dockerhalf-clientA-1,14:31:57.473860898,14:31:59.591264277
quic-go-dockerhalf-clientB-1,14:31:59.379579445,00:00:00
quic-go-dockerhalf-clientB-1,14:34:10.416443856,00:00:00
quic-go-dockerhalf-clientA-1,14:34:08.50538879,14:34:10.625179193
quic-go-dockerhalf-clientA-1,14:36:20.500597643,00:00:00
quic-go-dockerhalf-clientB-1,14:36:21.926183302,14:36:22.140704144
quic-go-dockerhalf-clientA-1,14:38:31.808368437,14:38:33.793268096
quic-go-dockerhalf-clientB-1,14:38:33.575266431,00:00:00
quic-go-dockerhalf-clientA-1,14:40:43.809335065,14:40:45.81408207
quic-go-dockerhalf-clientB-1,14:40:45.601069226,00:00:00
quic-go-dockerhalf-clientA-1,14:42:55.901965331,00:00:00
quic-go-dockerhalf-clientB-1,14:42:57.510681366,14:42:57.718436229
quic-go-dockerhalf-clientA-1,14:45:07.377464247,00:00:00
quic-go-dockerhalf-clientB-1,14:45:09.410159612,14:45:09.617666429
quic-go-dockerhalf-clientB-1,14:47:20.580022568,14:47:20.991321137
quic-go-dockerhalf-clientA-1,14:47:18.933892033,14:47:20.990397269
quic-go-dockerhalf-clientA-1,14:49:30.750197085,00:00:00
quic-go-dockerhalf-clientB-1,14:49:32.665766236,14:49:32.888222385
quic-go-dockerhalf-clientB-1,14:51:44.221831618,14:51:44.43932158
quic-go-dockerhalf-clientA-1,14:51:42.531490728,00:00:00
quic-go-dockerhalf-clientA-1,14:53:54.047370371,00:00:00
quic-go-dockerhalf-clientB-1,14:53:55.470885418,14:53:55.678802838
quic-go-dockerhalf-clientA-1,14:56:05.784231952,00:00:00
quic-go-dockerhalf-clientB-1,14:56:07.555639985,14:56:07.76556243
quic-go-dockerhalf-clientB-1,14:58:19.413763889,14:58:19.620597745
quic-go-dockerhalf-clientA-1,14:58:17.495648801,00:00:00
quic-go-dockerhalf-clientB-1,15:00:30.151836473,00:00:00
