Container,StartTime,EndTime
quic-go-dockerhalf-clientB-1,01:26:43.312415587,01:26:44.381238203
quic-go-dockerhalf-clientA-1,01:26:41.648710161,00:00:00
quic-go-dockerhalf-clientB-1,01:28:53.893091056,01:28:54.302836738
quic-go-dockerhalf-clientA-1,01:28:52.43528631,00:00:00
quic-go-dockerhalf-clientB-1,01:31:05.733425559,01:31:06.355931018
quic-go-dockerhalf-clientA-1,01:31:04.077076039,01:31:06.355904029
quic-go-dockerhalf-clientA-1,01:33:15.859214267,01:33:18.242842138
quic-go-dockerhalf-clientB-1,01:33:17.822584923,00:00:00
quic-go-dockerhalf-clientA-1,01:35:27.470421312,01:35:29.73718592
quic-go-dockerhalf-clientB-1,01:35:29.322512193,00:00:00
quic-go-dockerhalf-clientA-1,01:37:39.544775271,01:37:41.763442953
quic-go-dockerhalf-clientB-1,01:37:40.717926806,00:00:00
quic-go-dockerhalf-clientA-1,01:39:51.27116405,00:00:00
quic-go-dockerhalf-clientB-1,01:39:52.751618695,01:39:53.158489265
quic-go-dockerhalf-clientA-1,01:42:02.223966956,01:42:04.415316937
quic-go-dockerhalf-clientB-1,01:42:04.004327534,00:00:00
quic-go-dockerhalf-clientA-1,01:44:14.044254712,00:00:00
quic-go-dockerhalf-clientB-1,01:44:15.991776855,01:44:16.401635276
quic-go-dockerhalf-clientA-1,01:46:25.743764958,01:46:27.903905113
quic-go-dockerhalf-clientB-1,01:46:27.495023029,00:00:00
quic-go-dockerhalf-clientB-1,01:48:38.891062434,00:00:00
quic-go-dockerhalf-clientA-1,01:48:36.986482464,01:48:39.302829026
quic-go-dockerhalf-clientB-1,01:50:51.161676373,01:50:51.574520538
quic-go-dockerhalf-clientA-1,01:50:49.136369301,00:00:00
quic-go-dockerhalf-clientA-1,01:53:00.556602167,00:00:00
quic-go-dockerhalf-clientB-1,01:53:01.866728761,01:53:02.277471506
quic-go-dockerhalf-clientA-1,01:55:18.88464016,00:00:00
quic-go-dockerhalf-clientB-1,01:55:22.509131021,01:55:22.914534852
quic-go-dockerhalf-clientA-1,01:57:25.256798582,01:57:27.283272804
quic-go-dockerhalf-clientB-1,01:57:26.873515617,00:00:00
quic-go-dockerhalf-clientA-1,01:59:36.496025891,01:59:38.642672804
quic-go-dockerhalf-clientB-1,01:59:38.231695915,00:00:00
quic-go-dockerhalf-clientB-1,02:01:49.459929079,02:01:50.485608984
quic-go-dockerhalf-clientA-1,02:01:47.58366355,00:00:00
quic-go-dockerhalf-clientB-1,02:04:01.909462301,00:00:00
quic-go-dockerhalf-clientA-1,02:04:00.052538157,02:04:02.343967461
quic-go-dockerhalf-clientB-1,02:06:13.609548104,02:06:14.022072582
quic-go-dockerhalf-clientA-1,02:06:11.810242321,00:00:00
quic-go-dockerhalf-clientB-1,02:08:24.759694575,02:08:25.167690803
quic-go-dockerhalf-clientA-1,02:08:23.233974924,00:00:00
quic-go-dockerhalf-clientA-1,02:10:35.340507488,00:00:00
quic-go-dockerhalf-clientB-1,02:10:37.268420111,02:10:37.682138634
quic-go-dockerhalf-clientB-1,02:12:48.1212915,02:12:48.532881529
quic-go-dockerhalf-clientA-1,02:12:46.795616782,02:12:48.535963427
quic-go-dockerhalf-clientA-1,02:14:58.438417176,00:00:00
quic-go-dockerhalf-clientB-1,02:15:00.105143193,02:15:00.513079131
quic-go-dockerhalf-clientA-1,02:17:09.700619261,02:17:11.641926427
quic-go-dockerhalf-clientB-1,02:17:11.235401729,00:00:00
quic-go-dockerhalf-clientA-1,02:19:21.428889681,00:00:00
quic-go-dockerhalf-clientB-1,02:19:23.00953582,02:19:24.060422015
quic-go-dockerhalf-clientA-1,02:21:33.626331488,02:21:36.085786606
quic-go-dockerhalf-clientB-1,02:21:35.67656434,00:00:00
quic-go-dockerhalf-clientA-1,02:23:45.945693023,00:00:00
quic-go-dockerhalf-clientB-1,02:23:47.511606045,02:23:47.932904265
quic-go-dockerhalf-clientA-1,02:25:57.40981418,00:00:00
quic-go-dockerhalf-clientB-1,02:25:59.217294447,02:25:59.628077162
quic-go-dockerhalf-clientA-1,02:28:08.634065109,02:28:10.843248357
quic-go-dockerhalf-clientB-1,02:28:10.43602298,00:00:00
quic-go-dockerhalf-clientA-1,02:30:21.536564843,00:00:00
quic-go-dockerhalf-clientB-1,02:30:23.388150559,02:30:23.802593558
quic-go-dockerhalf-clientB-1,02:32:35.410613453,02:32:35.820911402
quic-go-dockerhalf-clientA-1,02:32:33.6344403,00:00:00
quic-go-dockerhalf-clientA-1,02:34:45.070153102,02:34:47.287458528
quic-go-dockerhalf-clientB-1,02:34:46.873439074,00:00:00
quic-go-dockerhalf-clientA-1,02:36:56.355273862,02:36:58.452069344
quic-go-dockerhalf-clientB-1,02:36:58.035075618,00:00:00
quic-go-dockerhalf-clientA-1,02:39:08.009392103,02:39:10.007068234
quic-go-dockerhalf-clientB-1,02:39:09.590206188,00:00:00
quic-go-dockerhalf-clientB-1,02:41:21.405776689,02:41:21.815386993
quic-go-dockerhalf-clientA-1,02:41:19.67570194,00:00:00
quic-go-dockerhalf-clientB-1,02:43:33.449499069,00:00:00
quic-go-dockerhalf-clientA-1,02:43:31.536901851,02:43:33.858561397
quic-go-dockerhalf-clientA-1,02:45:43.829276344,02:45:45.856732523
quic-go-dockerhalf-clientB-1,02:45:45.448184302,00:00:00
quic-go-dockerhalf-clientB-1,02:47:57.312888111,02:47:57.724420921
quic-go-dockerhalf-clientA-1,02:47:55.953530464,02:47:57.720990632
quic-go-dockerhalf-clientA-1,02:50:07.480300739,00:00:00
quic-go-dockerhalf-clientB-1,02:50:08.988750754,02:50:09.398023311
quic-go-dockerhalf-clientA-1,02:52:18.954342587,00:00:00
quic-go-dockerhalf-clientB-1,02:52:20.647988951,02:52:21.057203717
quic-go-dockerhalf-clientA-1,02:54:31.982948143,02:54:35.810084557
quic-go-dockerhalf-clientB-1,02:54:35.397391666,00:00:00
quic-go-dockerhalf-clientB-1,02:56:45.74097363,02:56:46.15084474
quic-go-dockerhalf-clientA-1,02:56:43.584503379,00:00:00
quic-go-dockerhalf-clientA-1,02:58:55.100270848,00:00:00
quic-go-dockerhalf-clientB-1,02:58:56.879706271,02:58:57.288408472
quic-go-dockerhalf-clientB-1,03:01:11.427628256,03:01:11.836767457
quic-go-dockerhalf-clientA-1,03:01:09.622911289,00:00:00
quic-go-dockerhalf-clientA-1,03:03:18.921639243,03:03:20.991802222
quic-go-dockerhalf-clientB-1,03:03:20.582363645,00:00:00
quic-go-dockerhalf-clientA-1,03:05:30.673588437,00:00:00
quic-go-dockerhalf-clientB-1,03:05:32.907072706,03:05:33.32350197
quic-go-dockerhalf-clientA-1,03:07:42.188903593,03:07:44.185713752
quic-go-dockerhalf-clientB-1,03:07:43.768597884,03:07:44.18883237
quic-go-dockerhalf-clientA-1,03:09:54.138441391,00:00:00
quic-go-dockerhalf-clientB-1,03:09:56.092292651,03:09:56.498617274
quic-go-dockerhalf-clientB-1,03:12:07.58884146,03:12:07.999335782
quic-go-dockerhalf-clientA-1,03:12:05.751068222,00:00:00
quic-go-dockerhalf-clientB-1,03:14:19.52041837,00:00:00
quic-go-dockerhalf-clientA-1,03:14:17.477504392,03:14:19.929286798
quic-go-dockerhalf-clientB-1,03:16:31.356722315,00:00:00
quic-go-dockerhalf-clientA-1,03:16:29.602814342,03:16:32.424816656
quic-go-dockerhalf-clientB-1,03:18:42.346917987,00:00:00
quic-go-dockerhalf-clientA-1,03:18:40.95880423,03:18:42.756943514
quic-go-dockerhalf-clientA-1,03:20:52.932372683,03:20:54.787619597
quic-go-dockerhalf-clientB-1,03:20:54.380036309,00:00:00
quic-go-dockerhalf-clientA-1,03:23:04.793820554,03:23:06.970925979
quic-go-dockerhalf-clientB-1,03:23:06.535988907,00:00:00
quic-go-dockerhalf-clientA-1,03:25:16.170723642,00:00:00
quic-go-dockerhalf-clientB-1,03:25:17.662428571,03:25:18.073375628
quic-go-dockerhalf-clientA-1,03:27:27.998253821,00:00:00
quic-go-dockerhalf-clientB-1,03:27:29.813128002,03:27:30.230084712
quic-go-dockerhalf-clientA-1,03:29:38.903171261,00:00:00
quic-go-dockerhalf-clientB-1,03:29:40.915903202,03:29:41.327440085
quic-go-dockerhalf-clientA-1,03:31:50.680008922,00:00:00
quic-go-dockerhalf-clientB-1,03:31:52.536911733,03:31:53.156333175
quic-go-dockerhalf-clientB-1,03:34:07.019769019,00:00:00
quic-go-dockerhalf-clientA-1,03:34:04.412995008,03:34:07.434586037
quic-go-dockerhalf-clientB-1,03:36:15.588496204,00:00:00
quic-go-dockerhalf-clientA-1,03:36:14.418758413,03:36:16.000249054
quic-go-dockerhalf-clientA-1,03:38:26.141584992,00:00:00
quic-go-dockerhalf-clientB-1,03:38:27.830774281,03:38:28.440788956
quic-go-dockerhalf-clientB-1,03:40:39.840120837,03:40:40.258236581
quic-go-dockerhalf-clientA-1,03:40:37.861541003,00:00:00
quic-go-dockerhalf-clientA-1,03:42:49.816947576,00:00:00
quic-go-dockerhalf-clientB-1,03:42:51.942101406,03:42:52.551594929
